chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr2R	12996750	12997000	chr2R	13038750	13039000	36510	36552	0.5307257687	0.0	0.0	1000
chr2R	13065000	13066000	chr2R	13117000	13118000	36579	36631	0.1680884309	0.0041064297	0.0065995127	1000
chr2R	13071500	13071750	chr2R	13112500	13112750	36585	36626	0.2405397081	3.3365e-05	7.02539e-05	1000
chr2R	13073000	13073250	chr2R	13111000	13111250	36587	36625	0.2225548978	0.0001292939	0.0002527626	1000
chr2R	13075750	13076000	chr2R	13110500	13110750	36589	36624	0.1275378183	0.0301077379	0.0429030419	1000
chr2R	13080250	13080500	chr2R	13110250	13110500	36594	36624	-0.0068734067	0.9074610003	0.9362289947	1000
chr2R	13086000	13086250	chr2R	13100750	13101000	36600	36614	0.3095179824	7.31e-08	2.016e-07	1000
chr2R	13158500	13158750	chr2R	13168000	13168250	36672	36682	0.2701290846	6.5047e-06	1.47338e-05	1000
chr2R	13196000	13198000	chr2R	13448000	13450000	9178	9241	0.0115523186	0.8450985041	0.9149721084	4000
chr2R	13198750	13199000	chr2R	13205500	13205750	36712	36719	0.5699389987	0.0	0.0	1000
chr2R	13242000	13244000	chr2R	13424000	13426000	18378	18469	0.2882080172	2.4948e-06	5.7036e-06	2000
chr2R	13254000	13255000	chr2R	13403000	13404000	36768	36917	0.1306820636	0.0746101595	0.0997657299	1000
chr2R	13483250	13483500	chr2R	13506000	13506250	36997	37020	0.4366811301	0.0	0.0	1000
chr2R	13538250	13538500	chr2R	13549000	13549250	37052	37063	0.1927519915	0.0013122132	0.002272244	1000
chr2R	13563250	13563500	chr2R	13569750	13570000	37077	37083	0.6842064789	0.0	0.0	1000
chr2R	13593000	13594000	chr2R	13823000	13824000	18553	18668	0.1540171358	0.0086506654	0.012686496	2000
chr2R	13594000	13596000	chr2R	13820000	13822000	18554	18667	0.1704498455	0.0036029558	0.0055408903	2000
chr2R	13610000	13612000	chr2R	13812000	13814000	18562	18663	0.0428018939	0.4688888064	0.5141976852	2000
chr2R	13632000	13633000	chr2R	13785000	13786000	37146	37299	0.0325743696	0.5815805169	0.6432245896	1000
chr2R	13968500	13968750	chr2R	13975250	13975500	37482	37489	0.323144498	1.961e-07	5.207e-07	1000
chr2R	14073000	14074000	chr2R	14143000	14144000	37587	37657	0.196698864	0.000750578	0.0013471445	1000
chr2R	14073750	14074000	chr2R	14114250	14114500	37587	37628	0.4235976003	0.0	0.0	1000
chr2R	14080000	14080250	chr2R	14115000	14115250	37594	37629	0.1761788172	0.0035001671	0.0056704758	1000
chr2R	14080250	14080500	chr2R	14112500	14112750	37594	37626	-0.0021575759	0.9745866679	0.9938987539	1000
chr2R	14084500	14084750	chr2R	14113500	14113750	37598	37627	0.1669290943	0.0097903052	0.01492145	1000
chr2R	14085500	14085750	chr2R	14114000	14114250	37599	37628	0.2479838303	5.80916e-05	0.0001189239	1000
chr2R	14141750	14142000	chr2R	14147750	14148000	37655	37661	0.4031464075	1e-10	3e-10	1000
chr2R	14311000	14312000	chr2R	14431000	14432000	18912	18972	0.2923309881	3.538e-07	8.784e-07	2000
chr2R	14332250	14332500	chr2R	14351750	14352000	37846	37865	0.2656513347	4.1652e-06	9.6015e-06	1000
chr2R	14455750	14456000	chr2R	14480500	14480750	37969	37994	0.4288663638	0.0	1e-10	1000
chr2R	14622000	14623000	chr2R	14751000	14752000	19068	19132	0.266348902	3.9184e-06	8.7591e-06	2000
chr2R	14756250	14756500	chr2R	14769250	14769500	38270	38283	0.6101598028	0.0	0.0	1000
chr2R	14799500	14799750	chr2R	14814250	14814500	38313	38328	0.3874648502	0.0	0.0	1000
chr2R	14993000	14994000	chr2R	15145000	15146000	19253	19329	0.089380154	0.129620491	0.1593611925	2000
chr2R	14999000	15000000	chr2R	15111000	15112000	38513	38625	0.1301526574	0.0268537191	0.0385141156	1000
chr2R	15009000	15010000	chr2R	15081000	15082000	38523	38595	0.1243720609	0.0832167725	0.1100769382	1000
chr2R	15010750	15011000	chr2R	15025750	15026000	38524	38539	0.3371566602	2.673e-06	6.2398e-06	1000
chr2R	15011000	15011250	chr2R	15109500	15109750	38525	38623	0.2447996665	0.0002248394	0.0004293095	1000
chr2R	15011000	15011250	chr2R	15114000	15114250	38525	38628	0.1202009121	0.1060961358	0.1380310102	1000
chr2R	15012000	15013000	chr2R	15100000	15101000	38526	38614	0.1133879598	0.1064201539	0.1383657295	1000
chr2R	15025000	15026000	chr2R	15100000	15101000	38539	38614	0.2339115853	0.0004334967	0.0008027852	1000
chr2R	15025500	15025750	chr2R	15109250	15109500	38539	38623	0.5037184878	0.0	0.0	1000
chr2R	15147000	15148000	chr2R	15200000	15201000	38661	38714	0.1398828477	0.017254141	0.0255578407	1000
chr2R	15147000	15148000	chr2R	15216000	15217000	38661	38730	0.1729597475	0.0031295591	0.0051112283	1000
chr2R	15167000	15168000	chr2R	15301000	15302000	38681	38815	0.114078623	0.05266233	0.0721174111	1000
chr2R	15170000	15172000	chr2R	15466000	15468000	19342	19490	-0.0870315032	0.1400595289	0.1706782696	2000
chr2R	15274000	15274250	chr2R	15304000	15304250	38788	38818	0.1777246782	0.0023826808	0.0039526782	1000
chr2R	15378000	15380000	chr2R	15678000	15680000	19446	19596	0.1316319631	0.0251499948	0.0345910122	2000
chr2R	15380000	15382000	chr2R	15568000	15570000	19447	19541	0.1161097962	0.0485535876	0.0638817416	2000
chr2R	15381000	15382000	chr2R	15531000	15532000	19447	19522	0.1726209515	0.0031899882	0.0049574746	2000
chr2R	15394000	15395000	chr2R	15628000	15629000	19454	19571	0.1306986694	0.0262136904	0.0359423152	2000
chr2R	15396000	15398000	chr2R	15624000	15626000	19455	19569	0.1312953333	0.0255293014	0.0350691149	2000
chr2R	15400000	15401000	chr2R	15649000	15650000	38914	39163	0.1479941492	0.0116913979	0.0177091469	1000
chr2R	15571000	15572000	chr2R	15679000	15680000	39085	39193	0.1267114451	0.0312036993	0.0442936412	1000
chr2R	15700000	15701000	chr2R	15757000	15758000	39214	39271	0.1806372312	0.0020100371	0.0033801004	1000
chr2R	15729000	15730000	chr2R	15781000	15782000	39243	39295	0.2323110529	6.28643e-05	0.00012822	1000
chr2R	15735500	15735750	chr2R	15751000	15751250	39249	39265	0.2918807035	3.696e-07	9.49e-07	1000
chr2R	15762500	15762750	chr2R	15781000	15781250	39276	39295	0.3608221867	2e-10	6e-10	1000
chr2R	15886750	15887000	chr2R	15898000	15898250	39400	39412	0.1331793947	0.026029968	0.037478412	1000
chr2R	15891250	15891500	chr2R	15897750	15898000	39405	39411	0.5085539726	0.0	0.0	1000
chr2R	16034750	16035000	chr2R	16075500	16075750	39548	39589	0.1183694012	0.0443004368	0.0614489974	1000
chr2R	16102750	16103000	chr2R	16110250	16110500	39616	39624	0.2875620895	2.8871e-06	6.7254e-06	1000
chr2R	16322250	16322500	chr2R	16336750	16337000	39836	39850	0.4879979494	0.0	0.0	1000
chr2R	16500250	16500500	chr2R	16515250	16515500	40014	40029	0.3327072973	5.3e-09	1.64e-08	1000
chr2R	16515000	16516000	chr2R	16571000	16572000	40029	40085	0.1267270663	0.0311826709	0.044292202	1000
chr2R	16571500	16571750	chr2R	16586000	16586250	40085	40100	0.1676795726	0.0042666445	0.0068371355	1000
chr2R	16579250	16579500	chr2R	16585750	16586000	40093	40099	0.5172700041	0.0	0.0	1000
chr2R	16595000	16596000	chr2R	16672000	16673000	40109	40186	0.1835842913	0.0016877825	0.0028864472	1000
chr2R	16609000	16610000	chr2R	16689000	16690000	40123	40203	0.1835233328	0.0016939397	0.0028947402	1000
chr2R	16611000	16612000	chr2R	16668000	16669000	40125	40182	0.1575165387	0.0072267308	0.0112308674	1000
chr2R	16670000	16671000	chr2R	16924000	16925000	20092	20219	0.2102650173	0.0003065	0.0005426275	2000
chr2R	16673000	16674000	chr2R	16800000	16801000	40187	40314	0.4935565384	0.0	0.0	1000
chr2R	16732000	16733000	chr2R	16829000	16830000	40246	40343	0.1520309174	0.0095651839	0.0145984496	1000
chr2R	16857250	16857500	chr2R	16867750	16868000	40371	40381	0.5558953758	0.0	0.0	1000
chr2R	16961000	16961250	chr2R	16973750	16974000	40475	40487	0.6863904917	0.0	0.0	1000
chr2R	17075000	17076000	chr2R	17374000	17375000	20294	20444	0.0769954803	0.1919970587	0.2270921918	2000
chr2R	17111000	17112000	chr2R	17319000	17320000	20312	20416	0.0819737394	0.1647052309	0.1971296246	2000
chr2R	17156000	17158000	chr2R	17388000	17390000	20335	20451	0.1064349376	0.0797222715	0.1016275269	2000
chr2R	17265000	17265250	chr2R	17335750	17336000	40779	40849	0.2619176879	5.7576e-06	1.31355e-05	1000
chr2R	17536000	17536250	chr2R	17547750	17548000	41050	41061	0.1962651035	0.0010626104	0.0018677972	1000
chr2R	17568500	17568750	chr2R	17581500	17581750	41082	41095	0.1314777999	0.0269076799	0.0385415506	1000
chr2R	17573000	17573250	chr2R	17581500	17581750	41087	41095	0.3703192789	8e-10	2.7e-09	1000
chr2R	17604750	17605000	chr2R	17616250	17616500	41118	41130	0.5047526719	0.0	0.0	1000
chr2R	17737250	17737500	chr2R	17748250	17748500	41251	41262	0.1671391117	0.0054776088	0.0086709215	1000
chr2R	17868000	17870000	chr2R	18126000	18128000	20691	20820	0.3805805517	0.0	2e-10	2000
chr2R	17872000	17874000	chr2R	18092000	18094000	20693	20803	0.1126108088	0.0558077993	0.0727770535	2000
chr2R	17876000	17878000	chr2R	18072000	18074000	20695	20793	0.1064761608	0.0706801811	0.0906755019	2000
chr2R	17881000	17882000	chr2R	18087000	18088000	20697	20800	0.1552978173	0.0081029743	0.0119307266	2000
chr2R	18095000	18095250	chr2R	18123750	18124000	41609	41637	0.415484684	0.0	0.0	1000
chr2R	18101250	18101500	chr2R	18117750	18118000	41615	41631	0.1152221199	0.0760298832	0.1014801758	1000
chr2R	18126000	18126250	chr2R	18134750	18135000	41640	41648	0.4231476977	0.0	0.0	1000
chr2R	18134750	18135000	chr2R	18140500	18140750	41648	41654	0.0801338942	0.2222576624	0.2714438228	1000
chr2R	18300000	18300250	chr2R	18306000	18306250	41814	41820	0.4312022242	0.0	0.0	1000
chr2R	18382000	18382250	chr2R	18400000	18400250	41896	41914	0.1620204795	0.0057031867	0.0090022483	1000
chr2R	18473250	18473500	chr2R	18514000	18514250	41987	42028	0.3448537734	1.2e-09	4e-09	1000
chr2R	18562000	18562250	chr2R	18588750	18589000	42076	42102	0.2061946547	0.0030186411	0.0049483354	1000
chr2R	18583500	18583750	chr2R	18611500	18611750	42097	42125	0.1001398984	0.1543010539	0.1947907772	1000
chr2R	18660750	18661000	chr2R	18687750	18688000	42174	42201	0.2633867488	5.072e-06	1.16314e-05	1000
chr2R	18808000	18808250	chr2R	18816750	18817000	42322	42330	0.5843785678	0.0	0.0	1000
chr2R	18852000	18853000	chr2R	18971000	18972000	21183	21242	0.1731158519	0.0031020661	0.0048278831	2000
chr2R	18972000	18973000	chr2R	19138000	19139000	21243	21326	0.4064775562	0.0	0.0	2000
chr2R	19165250	19165500	chr2R	19177250	19177500	42679	42691	0.4629543098	0.0	0.0	1000
chr2R	19425500	19425750	chr2R	19436500	19436750	42939	42950	0.5326789047	0.0	0.0	1000
chr2R	19662000	19662250	chr2R	19669000	19669250	43176	43183	0.5954274018	0.0	0.0	1000
chr2R	19692000	19692250	chr2R	19826250	19826500	21603	21670	0.5540438721	0.0	0.0	2000
chr2R	19772000	19774000	chr2R	20228000	20230000	10822	10936	0.2712655727	4.33012e-05	9.34883e-05	4000
chr2R	19837000	19838000	chr2R	20032000	20033000	21675	21773	-0.0243326927	0.6806440567	0.7219582722	2000
chr2R	19840000	19841000	chr2R	20066000	20067000	21677	21790	0.0140930847	0.8116085052	0.8448210828	2000
chr2R	19840750	19841000	chr2R	19858000	19858250	43354	43372	-0.0090218315	0.8787317417	0.9095572238	1000
chr2R	19841000	19842000	chr2R	20041000	20042000	21677	21777	-0.0159353415	0.7875342532	0.8224697038	2000
chr2R	19874000	19875000	chr2R	20235000	20236000	21694	21874	0.2594538156	7.1091e-06	1.53188e-05	2000
chr2R	19896000	19898000	chr2R	20220000	20222000	21705	21867	0.0455682677	0.440610089	0.486076833	2000
chr2R	19999000	20000000	chr2R	20230000	20231000	21756	21872	0.3107531389	5.48e-08	1.497e-07	2000
chr2R	20041250	20041500	chr2R	20066500	20066750	43555	43580	0.2850888775	1.5166e-06	3.6361e-06	1000
chr2R	20157750	20158000	chr2R	20207000	20207250	43671	43721	0.238389727	3.94596e-05	8.28503e-05	1000
chr2R	20308000	20309000	chr2R	20532000	20533000	21911	22023	0.1227880171	0.0368822485	0.0492848473	2000
chr2R	20310000	20312000	chr2R	20538000	20540000	21912	22026	0.1693543977	0.003829138	0.0058561731	2000
chr2R	20326000	20328000	chr2R	20584000	20586000	21920	22049	0.1536013351	0.0088354206	0.0129231896	2000
chr2R	20328000	20329000	chr2R	20539000	20540000	21921	22026	0.3057700646	9.2e-08	2.455e-07	2000
chr2R	20340000	20342000	chr2R	20518000	20520000	43854	44032	-0.0681839938	0.2481363341	0.3005614162	1000
chr2R	20364000	20365000	chr2R	20516000	20517000	43878	44030	0.0894655961	0.1690823277	0.2115201759	1000
chr2R	20540000	20541000	chr2R	20602000	20603000	22027	22058	0.0008112421	0.9890538846	1.0	2000
chr2R	20644000	20646000	chr2R	20834000	20836000	22079	22174	0.2381697824	4.01391e-05	8.00972e-05	2000
chr2R	20698000	20699000	chr2R	20808000	20809000	44212	44322	0.0507238915	0.3905856998	0.4530220931	1000
chr2R	20884000	20885000	chr2R	20938000	20939000	44398	44452	0.346786594	9e-10	3.2e-09	1000
chr2R	20884500	20884750	chr2R	20906750	20907000	44398	44420	0.5410712412	0.0	0.0	1000
chr2R	20914000	20914250	chr2R	20961250	20961500	44428	44475	0.2217702334	0.0001368235	0.0002672467	1000
chr2R	20914250	20914500	chr2R	20935250	20935500	44428	44449	0.197066366	0.0007331554	0.0013169423	1000
chr2R	21048250	21048500	chr2R	21056500	21056750	44562	44570	0.7372656317	0.0	0.0	1000
chr2R	21048500	21048750	chr2R	21055250	21055500	44562	44569	0.7107641424	0.0	0.0	1000
chr2R	21058000	21059000	chr2R	21129000	21130000	44572	44643	0.2576912421	8.2553e-06	1.84536e-05	1000
chr2R	21064000	21065000	chr2R	21122000	21123000	44578	44636	0.1572792463	0.0073162315	0.0113619791	1000
chr2R	21160750	21161000	chr2R	21182750	21183000	44674	44696	0.563782963	0.0	0.0	1000
chr2R	21212250	21212500	chr2R	21217750	21218000	44726	44731	0.1093440706	0.1034517423	0.1348284486	1000
chr2R	21282250	21282500	chr2R	21293250	21293500	44796	44807	0.4108375529	0.0	0.0	1000
chr2R	21312750	21313000	chr2R	21323250	21323500	44826	44837	0.1457269927	0.0156847119	0.0234400846	1000
chr2R	21367500	21367750	chr2R	21379250	21379500	44881	44893	0.3287754117	1.41e-08	4.14e-08	1000
chr2R	21524250	21524500	chr2R	21545250	21545500	45038	45059	0.4154494647	0.0	0.0	1000
chr2R	21579500	21579750	chr2R	21585500	21585750	45093	45099	0.3111268315	1.0042e-06	2.4718e-06	1000
chr2R	21728000	21730000	chr2R	21972000	21974000	22621	22743	0.2570793555	5.54492e-05	0.0001092689	2000
chr2R	21729000	21730000	chr2R	22046000	22047000	22621	22780	0.1870446074	0.0037138303	0.0056916249	2000
chr2R	21730000	21732000	chr2R	21934000	21936000	22622	22724	0.2857891987	6.589e-06	1.42816e-05	2000
chr2R	21730000	21732000	chr2R	22004000	22006000	22622	22759	0.3230877193	2.794e-07	6.986e-07	2000
chr2R	21731000	21732000	chr2R	21822000	21823000	45245	45336	0.1583347331	0.017606739	0.0260626846	1000
chr2R	21732000	21733000	chr2R	21804000	21805000	45246	45318	0.0949707773	0.170524028	0.2128424557	1000
chr2R	21732000	21734000	chr2R	21916000	21918000	45246	45430	0.1047810671	0.1069226022	0.1386985456	1000
chr2R	21749000	21750000	chr2R	22027000	22028000	22631	22770	-0.0725477244	0.265239351	0.3065141951	2000
chr2R	21750000	21752000	chr2R	22056000	22058000	22632	22785	0.0475146151	0.466041948	0.511329118	2000
chr2R	21755000	21756000	chr2R	21939000	21940000	45269	45453	0.0016354243	0.977935273	0.996854334	1000
chr2R	21759000	21760000	chr2R	21946000	21947000	45273	45460	-0.0085227953	0.8853922591	0.9160229404	1000
chr2R	21766000	21768000	chr2R	22036000	22038000	45280	45550	-0.0313153902	0.5962752084	0.657326187	1000
chr2R	21768000	21769000	chr2R	22017000	22018000	45282	45531	0.0900089203	0.1269302432	0.162838625	1000
chr2R	21768000	21770000	chr2R	22056000	22058000	22641	22785	0.1104645492	0.0606855358	0.0785652346	2000
chr2R	21777000	21778000	chr2R	22023000	22024000	45291	45537	-0.0225003936	0.7035146145	0.7546669132	1000
chr2R	21798000	21799000	chr2R	22031000	22032000	45312	45545	0.0242239792	0.6819931484	0.7383810359	1000
chr2R	21800000	21802000	chr2R	22026000	22028000	45314	45540	0.0157617376	0.7897946762	0.8322931516	1000
chr2R	21887000	21888000	chr2R	22059000	22060000	22700	22786	0.142725339	0.0150864442	0.0213740723	2000
chr2R	21972000	21973000	chr2R	22060000	22061000	45486	45574	0.349077835	7e-10	2.5e-09	1000
chr2R	22175000	22175250	chr2R	22182500	22182750	45689	45696	0.510821731	0.0	0.0	1000
chr2R	22235000	22236000	chr2R	22287000	22288000	45749	45801	0.2197449628	0.0001581971	0.0003068275	1000
chr2R	22243250	22243500	chr2R	22270750	22271000	45757	45784	0.3977798769	0.0	0.0	1000
chr2R	22410000	22412000	chr2R	22650000	22652000	22962	23082	0.1058527169	0.0723573385	0.0927196237	2000
chr2R	22420000	22421000	chr2R	22483000	22484000	45934	45997	0.1741247914	0.0029295841	0.0048130435	1000
chr2R	22422000	22423000	chr2R	22492000	22493000	45936	46006	0.1289840444	0.0282687043	0.040438683	1000
chr2R	22483750	22484000	chr2R	22491500	22491750	45997	46005	0.5943852126	0.0	0.0	1000
chr2R	22514000	22515000	chr2R	22592000	22593000	46028	46106	0.1213334349	0.0529112104	0.0724134252	1000
chr2R	22562000	22563000	chr2R	22637000	22638000	23038	23075	0.1538095036	0.0087424907	0.0128041906	2000
chr2R	22570250	22570500	chr2R	22593000	22593250	46084	46107	0.3037300703	2.692e-07	7.059e-07	1000
chr2R	22573500	22573750	chr2R	22589750	22590000	46087	46103	0.1580638316	0.0284234619	0.0406337991	1000
chr2R	22595000	22596000	chr2R	22651000	22652000	46109	46165	0.3853036976	0.0	0.0	1000
chr2R	22615500	22615750	chr2R	22633500	22633750	46129	46147	0.2614228855	6.0077e-06	1.3692e-05	1000
chr2R	22678500	22678750	chr2R	22689000	22689250	46192	46203	0.0642085807	0.2898444873	0.3461553429	1000
chr2R	22689000	22690000	chr2R	22804000	22805000	23101	23159	0.3131197045	4.27e-08	1.178e-07	2000
chr2R	22729000	22730000	chr2R	22797000	22798000	46243	46311	0.2109202292	0.0002930829	0.0005534066	1000
chr2R	22775000	22775250	chr2R	22790750	22791000	46289	46304	0.1561238203	0.007874438	0.012160594	1000
chr2R	22800000	22802000	chr2R	23046000	23048000	11579	11640	0.146332562	0.0126810734	0.0188343727	4000
chr2R	22860000	22861000	chr2R	23046000	23047000	23187	23280	0.0644287146	0.2752289501	0.3172300347	2000
chr2R	22860250	22860500	chr2R	22867750	22868000	46374	46381	0.3256046189	1.557e-07	4.187e-07	1000
chr2R	22925000	22925250	chr2R	22934000	22934250	46439	46448	0.5528825921	0.0	0.0	1000
chr2R	22944000	22945000	chr2R	23044000	23045000	46458	46558	-0.0034664616	0.9532520558	0.9767438297	1000
chr2R	22945250	22945500	chr2R	22993250	22993500	46459	46507	0.3705548814	0.0	2e-10	1000
chr2R	22952000	22952250	chr2R	22993000	22993250	46466	46507	0.2287183974	0.0002188781	0.0004186494	1000
chr2R	22970000	22971000	chr2R	23116000	23117000	23242	23315	0.0642333397	0.2914447203	0.3340068182	2000
chr2R	22970500	22970750	chr2R	22998750	22999000	46484	46512	0.4988432195	0.0	0.0	1000
chr2R	22993000	22994000	chr2R	23044000	23045000	46507	46558	0.2306394048	7.1295e-05	0.000143956	1000
chr2R	23006000	23008000	chr2R	23342000	23344000	11630	11714	0.181525534	0.0019074458	0.0032346189	4000
chr2R	23078000	23080000	chr2R	23354000	23356000	23296	23434	0.1237347146	0.0354376117	0.0474718127	2000
chr2R	23131000	23132000	chr2R	23502000	23503000	23322	23508	-0.0834610503	0.157143135	0.189617098	2000
chr2R	23136000	23137000	chr2R	23301000	23302000	46650	46815	0.0143402678	0.8083675303	0.8490352845	1000
chr2R	23152000	23154000	chr2R	23416000	23418000	23333	23465	0.0706399453	0.2458395383	0.2860372757	2000
chr2R	23204000	23205000	chr2R	23328000	23329000	46718	46842	0.234384792	5.37064e-05	0.0001105043	1000
chr2R	23228000	23229000	chr2R	23286000	23287000	46742	46800	0.2607215367	6.3799e-06	1.44659e-05	1000
chr2R	23235000	23235250	chr2R	23258250	23258500	46749	46772	0.105268583	0.0739579702	0.099013302	1000
chr2R	23386750	23387000	chr2R	23396500	23396750	46900	46910	0.4776600293	0.0	0.0	1000
chr2R	23410000	23411000	chr2R	23517000	23518000	46924	47031	0.0962480527	0.1540132444	0.1945384188	1000
chr2R	23523750	23524000	chr2R	23548000	23548250	47037	47062	0.047164699	0.4536930985	0.51567685	1000
chr2R	23527000	23527250	chr2R	23547000	23547250	47041	47061	0.333943414	2.4715e-06	5.7939e-06	1000
chr2R	23573500	23573750	chr2R	23580500	23580750	47087	47094	0.2817879029	6.9192e-06	1.56087e-05	1000
chr2R	23574000	23575000	chr2R	23646000	23647000	47088	47160	0.250413399	1.51236e-05	3.31371e-05	1000
chr2R	23601750	23602000	chr2R	23617750	23618000	47115	47131	0.287183157	5.815e-07	1.4658e-06	1000
chr2R	23621500	23621750	chr2R	23632250	23632500	47135	47146	0.5600173018	0.0	0.0	1000
chr2R	23633250	23633500	chr2R	23645500	23645750	47147	47159	0.3360048338	6.3e-09	1.95e-08	1000
chr2R	23639250	23639500	chr2R	23645500	23645750	47153	47159	0.1277026088	0.0509896536	0.0700000641	1000
chr2R	23704000	23705000	chr2R	23809000	23810000	47218	47323	0.2369356595	4.41607e-05	9.22186e-05	1000
chr2R	23716000	23717000	chr2R	23833000	23834000	47230	47347	0.0873590343	0.1385663735	0.1761329033	1000
chr2R	23734000	23735000	chr2R	23838000	23839000	47248	47352	0.0130591138	0.8251997224	0.8638443641	1000
chr2R	23746000	23747000	chr2R	23809000	23810000	47260	47323	0.1985009272	0.0009687171	0.0017122772	1000
chr2R	23883000	23883250	chr2R	23889500	23889750	47397	47403	0.2010526796	0.0019487239	0.0032920045	1000
chr2R	23907250	23907500	chr2R	23933750	23934000	47421	47447	0.2488252377	3.06562e-05	6.48588e-05	1000
chr2R	23933750	23934000	chr2R	23939750	23940000	47447	47453	0.1424965799	0.0292129766	0.0416817003	1000
chr2R	23978500	23978750	chr2R	23988000	23988250	47492	47502	0.3532656188	1.9e-09	6.1e-09	1000
chr2R	24034250	24034500	chr2R	24046750	24047000	47548	47560	0.4366069329	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24057500	24057750	47561	47571	0.6457471611	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24059750	24060000	47561	47573	0.5501497443	0.0	0.0	1000
chr2R	24062500	24062750	chr2R	24068750	24069000	47576	47582	0.2574262895	6.26569e-05	0.0001279149	1000
chr2R	24068750	24069000	chr2R	24086250	24086500	47582	47600	0.453471852	0.0	0.0	1000
chr2R	24086750	24087000	chr2R	24098750	24099000	47600	47612	0.2989109471	3.019e-07	7.879e-07	1000
chr2R	24099000	24099250	chr2R	24114000	24114250	47613	47628	0.4369997582	0.0	0.0	1000
chr2R	24114000	24115000	chr2R	24174000	24175000	47628	47688	0.1418216479	0.0429378144	0.0597243138	1000
chr2R	24114000	24115000	chr2R	24187000	24188000	47628	47701	0.3086462148	6.0885e-06	1.3862e-05	1000
chr2R	24174500	24174750	chr2R	24187250	24187500	5961	5963	0.2183798122	0.0028257158	0.0054709616	8000
chr2R	24210000	24212000	chr2R	24494000	24496000	23862	24004	0.145786639	0.0130219357	0.0185560487	2000
chr2R	24215000	24216000	chr2R	24490000	24491000	47729	48004	-0.0195941499	0.7403351445	0.7895718915	1000
chr2R	24266000	24267000	chr2R	24427000	24428000	23890	23970	-0.0328171699	0.5787660307	0.6214503765	2000
chr2R	24275000	24276000	chr2R	24543000	24544000	23894	24028	0.0192562099	0.7446571561	0.7835198652	2000
chr2R	24276000	24277000	chr2R	24514000	24515000	23895	24014	0.0476945722	0.4195507805	0.4644651713	2000
chr2R	24291000	24292000	chr2R	24427000	24428000	47805	47941	0.1736456636	0.0030103787	0.0049384493	1000
chr2R	24292000	24293000	chr2R	24388000	24389000	47806	47902	-0.0060420817	0.9186121225	0.9465683165	1000
chr2R	24300000	24301000	chr2R	24427000	24428000	47814	47941	0.1043924972	0.0764123693	0.1019292184	1000
chr2R	24369000	24370000	chr2R	24543000	24544000	23941	24028	0.1578244965	0.0146955032	0.0208468901	2000
chr2R	24402000	24403000	chr2R	24514000	24515000	47916	48028	0.2011432039	0.0005633708	0.0010229975	1000
chr2R	24612000	24613000	chr2R	24737000	24738000	48126	48251	0.2721670843	0.0001522988	0.0002956466	1000
chr2R	24642000	24643000	chr2R	24722000	24723000	48156	48236	-0.0029374962	0.9674480697	0.9879358146	1000
chr2R	24826750	24827000	chr2R	24838000	24838250	48340	48352	-0.0027606233	0.963419417	0.9849702314	1000
chr2R	24903750	24904000	chr2R	24969500	24969750	48417	48483	0.2547120534	1.06013e-05	2.36023e-05	1000
chr2R	25040000	25041000	chr2R	25181000	25182000	24277	24347	0.1961890984	0.0007753777	0.0012999325	2000
chr2R	25078000	25078250	chr2R	25083500	25083750	48592	48597	0.5964957626	0.0	0.0	1000
chr2R	25084000	25085000	chr2R	25189000	25190000	48598	48703	0.2263986368	9.76924e-05	0.0001937217	1000
chr2R	25086000	25087000	chr2R	25182000	25183000	48600	48696	0.3701144276	0.0	2e-10	1000
chr2R	25087000	25088000	chr2R	25162000	25163000	48601	48676	0.1891017938	0.0066548213	0.0103712109	1000
chr2R	25099000	25100000	chr2R	25224000	25225000	24306	24369	0.1449684388	0.0135478707	0.0192806674	2000
chr2R	25136000	25136250	chr2R	25174500	25174750	48650	48688	0.0790695853	0.2244998571	0.2740309894	1000
chr2R	25139250	25139500	chr2R	25177250	25177500	48653	48691	0.310815001	1.2987e-05	2.86258e-05	1000
chr2R	25183750	25184000	chr2R	25189250	25189500	48697	48703	0.5280941096	0.0	0.0	1000
chr2R	25191000	25192000	chr2R	25252000	25253000	48705	48766	0.298778674	9.973e-07	2.4577e-06	1000
chr2R	6038000	6039000	chr2R	6150000	6151000	14776	14832	0.6276845856	0.0	0.0	2000
chr2R	6288250	6288500	chr2R	6324000	6324250	29802	29838	0.1450460947	0.0251359214	0.036332981	1000
chr2R	6327000	6328000	chr2R	6432000	6433000	7460	7487	0.0609669269	0.3798077634	0.4447167092	4000
chr2R	6515000	6515250	chr2R	6573500	6573750	30029	30087	0.216798726	0.0004704044	0.0008631882	1000
chr2R	6515000	6516000	chr2R	6601000	6602000	30029	30115	0.1565413789	0.0076008799	0.0117709917	1000
chr2R	6515000	6516000	chr2R	6611000	6612000	30029	30125	0.2333187999	5.82446e-05	0.0001191268	1000
chr2R	6528000	6528250	chr2R	6573500	6573750	30042	30087	0.1948499551	0.001729062	0.0029502038	1000
chr2R	6573250	6573500	chr2R	6600750	6601000	30087	30114	0.2148850922	0.0005298291	0.0009690179	1000
chr2R	6573500	6573750	chr2R	6610500	6610750	30087	30124	0.5238598261	0.0	0.0	1000
