chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr2R	12616750	12617000	chr2R	12624000	12624250	36130	36138	0.5461239163	0.0	0.0	1000
chr2R	12705000	12705250	chr2R	12743000	12743250	36219	36257	0.5265977939	0.0	0.0	1000
chr2R	12718250	12718500	chr2R	12746000	12746250	36232	36260	0.0230999755	0.7432466791	0.7892537912	1000
chr2R	12809500	12809750	chr2R	12833500	12833750	36323	36347	-0.0086002775	0.8843575831	0.9137959505	1000
chr2R	12884500	12884750	chr2R	12904250	12904500	36398	36418	0.4999494261	0.0	0.0	1000
chr2R	12887500	12887750	chr2R	12903750	12904000	36401	36417	0.54489425	0.0	0.0	1000
chr2R	12956000	12956250	chr2R	12980750	12981000	36470	36494	0.4647030339	0.0	0.0	1000
chr2R	12956000	12957000	chr2R	13041000	13042000	36470	36555	0.4085858753	0.0	0.0	1000
chr2R	12958250	12958500	chr2R	12991500	12991750	36472	36505	0.222140505	0.0001332207	0.0002379478	1000
chr2R	12958500	12958750	chr2R	12980500	12980750	36472	36494	0.6326070081	0.0	0.0	1000
chr2R	12958500	12958750	chr2R	12985500	12985750	36472	36499	0.4680104264	0.0	0.0	1000
chr2R	12959750	12960000	chr2R	12971750	12972000	36473	36485	0.0710141911	0.2372987281	0.2832481582	1000
chr2R	12980750	12981000	chr2R	12996500	12996750	36494	36510	0.3036705566	1.141e-07	2.872e-07	1000
chr2R	12983000	12984000	chr2R	13041000	13042000	36497	36555	0.3770911389	0.0	1e-10	1000
chr2R	12985500	12985750	chr2R	12996250	12996500	36499	36510	0.3831368998	0.0	1e-10	1000
chr2R	12996750	12997000	chr2R	13038750	13039000	36510	36552	0.5581480253	0.0	0.0	1000
chr2R	13065000	13066000	chr2R	13117000	13118000	36579	36631	0.068694865	0.2445990542	0.2911768193	1000
chr2R	13071500	13071750	chr2R	13112500	13112750	36585	36626	0.1564235458	0.0076472382	0.0110682395	1000
chr2R	13073000	13073250	chr2R	13111000	13111250	36587	36625	0.173215858	0.0030845681	0.0046882894	1000
chr2R	13075750	13076000	chr2R	13110500	13110750	36589	36624	0.1000671751	0.0895130061	0.114902716	1000
chr2R	13080250	13080500	chr2R	13110250	13110500	36594	36624	-0.0531012373	0.3687224932	0.4234472638	1000
chr2R	13086000	13086250	chr2R	13100750	13101000	36600	36614	0.1480976571	0.0120783754	0.0171672734	1000
chr2R	13158500	13158750	chr2R	13168000	13168250	36672	36682	0.3572670113	1.2e-09	3.5e-09	1000
chr2R	13196000	13198000	chr2R	13448000	13450000	9178	9241	0.0610511595	0.3012509839	0.353295404	4000
chr2R	13198750	13199000	chr2R	13205500	13205750	36712	36719	0.5191754145	0.0	0.0	1000
chr2R	13242000	13244000	chr2R	13424000	13426000	18378	18469	0.4057326266	0.0	0.0	2000
chr2R	13254000	13255000	chr2R	13403000	13404000	36768	36917	0.1803096508	0.0097495642	0.0139920788	1000
chr2R	13483250	13483500	chr2R	13506000	13506250	36997	37020	0.5079115865	0.0	0.0	1000
chr2R	13538250	13538500	chr2R	13549000	13549250	37052	37063	0.1548478342	0.0101760351	0.0145757707	1000
chr2R	13563250	13563500	chr2R	13569750	13570000	37077	37083	0.7075063292	0.0	0.0	1000
chr2R	13593000	13594000	chr2R	13823000	13824000	18553	18668	0.1815236576	0.0019076574	0.0028505374	2000
chr2R	13594000	13596000	chr2R	13820000	13822000	18554	18667	0.2481536949	1.8181e-05	3.47748e-05	2000
chr2R	13610000	13612000	chr2R	13812000	13814000	18562	18663	0.0229790593	0.6975131919	0.7368003312	2000
chr2R	13632000	13633000	chr2R	13785000	13786000	37146	37299	0.0349315376	0.5545295607	0.6123622344	1000
chr2R	13968500	13968750	chr2R	13975250	13975500	37482	37489	0.3644058502	3e-09	8.9e-09	1000
chr2R	14073000	14074000	chr2R	14143000	14144000	37587	37657	0.2350931171	5.08773e-05	9.42976e-05	1000
chr2R	14073750	14074000	chr2R	14114250	14114500	37587	37628	0.398299466	1e-10	3e-10	1000
chr2R	14080000	14080250	chr2R	14115000	14115250	37594	37629	0.163112362	0.0089839119	0.0129520501	1000
chr2R	14080250	14080500	chr2R	14112500	14112750	37594	37626	0.0095749161	0.8920173276	0.9198668901	1000
chr2R	14084500	14084750	chr2R	14113500	14113750	37598	37627	0.1918676906	0.0041249654	0.0061554609	1000
chr2R	14085500	14085750	chr2R	14114000	14114250	37599	37628	0.2050334209	0.0014311582	0.0022574149	1000
chr2R	14141750	14142000	chr2R	14147750	14148000	37655	37661	0.4307769581	0.0	0.0	1000
chr2R	14311000	14312000	chr2R	14431000	14432000	18912	18972	0.3358129884	3.5e-09	1.01e-08	2000
chr2R	14332250	14332500	chr2R	14351750	14352000	37846	37865	0.2122394078	0.000267711	0.0004639345	1000
chr2R	14455750	14456000	chr2R	14480500	14480750	37969	37994	0.3096063423	2.2857e-06	4.9836e-06	1000
chr2R	14622000	14623000	chr2R	14751000	14752000	19068	19132	0.2604915713	6.5067e-06	1.2868e-05	2000
chr2R	14756250	14756500	chr2R	14769250	14769500	38270	38283	0.6096046909	0.0	0.0	1000
chr2R	14799500	14799750	chr2R	14814250	14814500	38313	38328	0.5837836463	0.0	0.0	1000
chr2R	14993000	14994000	chr2R	15145000	15146000	19253	19329	0.2493214783	1.65345e-05	3.16805e-05	2000
chr2R	14999000	15000000	chr2R	15111000	15112000	38513	38625	0.1382854949	0.0185875866	0.0257733892	1000
chr2R	15009000	15010000	chr2R	15081000	15082000	38523	38595	0.1041469737	0.1475179042	0.18227645	1000
chr2R	15010750	15011000	chr2R	15025750	15026000	38524	38539	0.2717977659	0.0001913712	0.0003369169	1000
chr2R	15011000	15011250	chr2R	15109500	15109750	38525	38623	0.2317103249	0.0004931675	0.0008286862	1000
chr2R	15011000	15011250	chr2R	15114000	15114250	38525	38628	0.1321428506	0.0753463037	0.0974525833	1000
chr2R	15012000	15013000	chr2R	15100000	15101000	38526	38614	0.0252848581	0.7199308922	0.7674407824	1000
chr2R	15025000	15026000	chr2R	15100000	15101000	38539	38614	0.152981082	0.0228094758	0.0313718894	1000
chr2R	15025500	15025750	chr2R	15109250	15109500	38539	38623	0.5498649183	0.0	0.0	1000
chr2R	15147000	15148000	chr2R	15200000	15201000	38661	38714	0.2837943748	8.021e-07	1.8394e-06	1000
chr2R	15147000	15148000	chr2R	15216000	15217000	38661	38730	0.190797347	0.0010880575	0.0017524535	1000
chr2R	15167000	15168000	chr2R	15301000	15302000	38681	38815	-0.0545735926	0.355569065	0.4094039235	1000
chr2R	15170000	15172000	chr2R	15466000	15468000	19342	19490	0.1659021271	0.0046281911	0.0065993472	2000
chr2R	15274000	15274250	chr2R	15304000	15304250	38788	38818	0.2861833841	6.397e-07	1.4808e-06	1000
chr2R	15378000	15380000	chr2R	15678000	15680000	9723	9798	0.020171122	0.7407382432	0.8099079705	4000
chr2R	15380000	15382000	chr2R	15568000	15570000	19447	19541	0.0195396083	0.7410321465	0.7775742723	2000
chr2R	15381000	15382000	chr2R	15531000	15532000	19447	19522	0.1704359325	0.0036057511	0.005205171	2000
chr2R	15394000	15395000	chr2R	15628000	15629000	38908	39142	-0.029128435	0.6221921231	0.6756188265	1000
chr2R	15396000	15398000	chr2R	15624000	15626000	38910	39138	0.0414178988	0.4834021487	0.5413810501	1000
chr2R	15400000	15401000	chr2R	15649000	15650000	38914	39163	0.1052455801	0.0740215859	0.0959073592	1000
chr2R	15571000	15572000	chr2R	15679000	15680000	39085	39193	0.1757738345	0.0026663059	0.0040805913	1000
chr2R	15700000	15701000	chr2R	15757000	15758000	39214	39271	0.2999407467	1.665e-07	4.111e-07	1000
chr2R	15729000	15730000	chr2R	15781000	15782000	39243	39295	0.1914235941	0.0010465636	0.0016868502	1000
chr2R	15735500	15735750	chr2R	15751000	15751250	39249	39265	0.1488503028	0.0112085272	0.0160028843	1000
chr2R	15762500	15762750	chr2R	15781000	15781250	39276	39295	0.4095964009	0.0	0.0	1000
chr2R	15886750	15887000	chr2R	15898000	15898250	39400	39412	0.1837990247	0.0020110372	0.0031318967	1000
chr2R	15891250	15891500	chr2R	15897750	15898000	39405	39411	0.5360462506	0.0	0.0	1000
chr2R	16034750	16035000	chr2R	16075500	16075750	39548	39589	0.2899775665	4.446e-07	1.0467e-06	1000
chr2R	16102750	16103000	chr2R	16110250	16110500	39616	39624	0.2913500096	2.0947e-06	4.6172e-06	1000
chr2R	16322250	16322500	chr2R	16336750	16337000	39836	39850	0.3858786657	0.0	0.0	1000
chr2R	16500250	16500500	chr2R	16515250	16515500	40014	40029	0.4022904631	0.0	0.0	1000
chr2R	16515000	16516000	chr2R	16571000	16572000	40029	40085	0.2649015921	4.4468e-06	9.3543e-06	1000
chr2R	16571500	16571750	chr2R	16586000	16586250	40085	40100	0.2795135102	1.2489e-06	2.8144e-06	1000
chr2R	16579250	16579500	chr2R	16585750	16586000	40093	40099	0.4521183988	0.0	0.0	1000
chr2R	16595000	16596000	chr2R	16672000	16673000	40109	40186	0.2917713725	3.736e-07	8.89e-07	1000
chr2R	16609000	16610000	chr2R	16689000	16690000	40123	40203	0.2203469949	0.0001515381	0.0002695771	1000
chr2R	16611000	16612000	chr2R	16668000	16669000	40125	40182	0.2730540796	2.1589e-06	4.7397e-06	1000
chr2R	16670000	16671000	chr2R	16924000	16925000	20092	20219	0.2903706565	4.28e-07	9.826e-07	2000
chr2R	16673000	16674000	chr2R	16800000	16801000	40187	40314	0.2878240916	5.47e-07	1.2781e-06	1000
chr2R	16732000	16733000	chr2R	16829000	16830000	40246	40343	0.266115503	3.9994e-06	8.4615e-06	1000
chr2R	16857250	16857500	chr2R	16867750	16868000	40371	40381	0.5638697076	0.0	0.0	1000
chr2R	16961000	16961250	chr2R	16973750	16974000	40475	40487	0.6639479935	0.0	0.0	1000
chr2R	17075000	17076000	chr2R	17374000	17375000	20294	20444	0.1457497993	0.0130452248	0.0175602691	2000
chr2R	17111000	17112000	chr2R	17319000	17320000	40625	40833	0.1139759676	0.0528774236	0.0695292564	1000
chr2R	17156000	17158000	chr2R	17388000	17390000	20335	20451	0.1867004676	0.002709092	0.0039729759	2000
chr2R	17265000	17265250	chr2R	17335750	17336000	40779	40849	0.3940295185	0.0	0.0	1000
chr2R	17536000	17536250	chr2R	17547750	17548000	41050	41061	0.2207648598	0.0002198192	0.0003845532	1000
chr2R	17568500	17568750	chr2R	17581500	17581750	41082	41095	0.3173268463	3.8e-08	1.002e-07	1000
chr2R	17573000	17573250	chr2R	17581500	17581750	41087	41095	0.4533411861	0.0	0.0	1000
chr2R	17604750	17605000	chr2R	17616250	17616500	41118	41130	0.47977201	0.0	0.0	1000
chr2R	17737250	17737500	chr2R	17748250	17748500	41251	41262	0.3097818531	1.343e-07	3.343e-07	1000
chr2R	17868000	17870000	chr2R	18126000	18128000	10346	10410	0.1960280153	0.00078337	0.0013064038	4000
chr2R	17872000	17874000	chr2R	18092000	18094000	20693	20803	0.2100320371	0.0003114069	0.0005104766	2000
chr2R	17876000	17878000	chr2R	18072000	18074000	41390	41586	0.1277739761	0.035103131	0.0472238474	1000
chr2R	17881000	17882000	chr2R	18087000	18088000	20697	20800	0.1420229915	0.0155986274	0.0208075723	2000
chr2R	18095000	18095250	chr2R	18123750	18124000	41609	41637	0.3915488124	0.0	0.0	1000
chr2R	18101250	18101500	chr2R	18117750	18118000	41615	41631	0.1319354514	0.0351443447	0.0472505679	1000
chr2R	18126000	18126250	chr2R	18134750	18135000	41640	41648	0.3447164842	1.32e-08	3.66e-08	1000
chr2R	18134750	18135000	chr2R	18140500	18140750	41648	41654	0.1414276946	0.0304627583	0.041282354	1000
chr2R	18300000	18300250	chr2R	18306000	18306250	41814	41820	0.4642944842	0.0	0.0	1000
chr2R	18382000	18382250	chr2R	18400000	18400250	41896	41914	0.2981291861	1.996e-07	4.881e-07	1000
chr2R	18473250	18473500	chr2R	18514000	18514250	41987	42028	0.269982286	2.8427e-06	6.1136e-06	1000
chr2R	18562000	18562250	chr2R	18588750	18589000	42076	42102	0.2557919512	0.0002082211	0.000365419	1000
chr2R	18583500	18583750	chr2R	18611500	18611750	42097	42125	0.1555083921	0.0262329014	0.0358354388	1000
chr2R	18660750	18661000	chr2R	18687750	18688000	42174	42201	0.2560091551	9.5112e-06	1.93104e-05	1000
chr2R	18808000	18808250	chr2R	18816750	18817000	42322	42330	0.6686418718	0.0	0.0	1000
chr2R	18852000	18853000	chr2R	18971000	18972000	21183	21242	0.3380291281	2.7e-09	7.9e-09	2000
chr2R	18972000	18973000	chr2R	19138000	19139000	21243	21326	0.3768863868	0.0	1e-10	2000
chr2R	19165250	19165500	chr2R	19177250	19177500	42679	42691	0.5880420707	0.0	0.0	1000
chr2R	19425500	19425750	chr2R	19436500	19436750	42939	42950	0.5100620831	0.0	0.0	1000
chr2R	19662000	19662250	chr2R	19669000	19669250	43176	43183	0.4272619209	0.0	0.0	1000
chr2R	19692000	19692250	chr2R	19826250	19826500	43206	43340	0.5296857444	0.0	0.0	1000
chr2R	19772000	19774000	chr2R	20228000	20230000	21643	21871	0.0386589695	0.583445579	0.6219484906	2000
chr2R	19837000	19838000	chr2R	20032000	20033000	21675	21773	0.0932195195	0.1138607601	0.1359815769	2000
chr2R	19840000	19841000	chr2R	20066000	20067000	21677	21790	0.0233680671	0.6926496657	0.7323620211	2000
chr2R	19840750	19841000	chr2R	19858000	19858250	43354	43372	0.2676172949	3.5051e-06	7.48e-06	1000
chr2R	19841000	19842000	chr2R	20041000	20042000	21677	21777	0.1188954345	0.043356431	0.0544848279	2000
chr2R	19874000	19875000	chr2R	20235000	20236000	43388	43749	0.1399226053	0.0172220432	0.0239700513	1000
chr2R	19896000	19898000	chr2R	20220000	20222000	43410	43734	0.0554127894	0.3482052348	0.4015519461	1000
chr2R	19999000	20000000	chr2R	20230000	20231000	21756	21872	0.1394997166	0.0175661371	0.0232499171	2000
chr2R	20041250	20041500	chr2R	20066500	20066750	43555	43580	0.2465080278	3.65857e-05	6.9141e-05	1000
chr2R	20157750	20158000	chr2R	20207000	20207250	43671	43721	0.3418932489	1.7e-09	5e-09	1000
chr2R	20308000	20309000	chr2R	20532000	20533000	21911	22023	0.2508557487	1.45851e-05	2.81323e-05	2000
chr2R	20310000	20312000	chr2R	20538000	20540000	21912	22026	0.2500744303	1.55489e-05	2.99215e-05	2000
chr2R	20326000	20328000	chr2R	20584000	20586000	21920	22049	0.289261254	4.764e-07	1.0836e-06	2000
chr2R	20328000	20329000	chr2R	20539000	20540000	21921	22026	0.5760065289	0.0	0.0	2000
chr2R	20340000	20342000	chr2R	20518000	20520000	43854	44032	-0.0184958433	0.754410757	0.7999573576	1000
chr2R	20364000	20365000	chr2R	20516000	20517000	43878	44030	0.1260585827	0.0520432061	0.0684730173	1000
chr2R	20540000	20541000	chr2R	20602000	20603000	22027	22058	0.1260388944	0.0321205786	0.0412313459	2000
chr2R	20644000	20646000	chr2R	20834000	20836000	22079	22174	-0.0326648686	0.5805307304	0.6191395212	2000
chr2R	20698000	20699000	chr2R	20808000	20809000	44212	44322	0.012593816	0.8313331911	0.8665757663	1000
chr2R	20884000	20885000	chr2R	20938000	20939000	44398	44452	0.3342496923	4.1e-09	1.2e-08	1000
chr2R	20884500	20884750	chr2R	20906750	20907000	44398	44420	0.5333290577	0.0	0.0	1000
chr2R	20914000	20914250	chr2R	20961250	20961500	44428	44475	0.1630221989	0.0054062389	0.0079336914	1000
chr2R	20914250	20914500	chr2R	20935250	20935500	44428	44449	0.3054574711	9.5e-08	2.411e-07	1000
chr2R	21048250	21048500	chr2R	21056500	21056750	44562	44570	0.5756994374	0.0	0.0	1000
chr2R	21048500	21048750	chr2R	21055250	21055500	44562	44569	0.5975413963	0.0	0.0	1000
chr2R	21058000	21059000	chr2R	21129000	21130000	44572	44643	0.3141119568	3.84e-08	1.011e-07	1000
chr2R	21064000	21065000	chr2R	21122000	21123000	44578	44636	0.0016476054	0.977770972	0.9939398994	1000
chr2R	21160750	21161000	chr2R	21182750	21183000	44674	44696	0.5638732799	0.0	0.0	1000
chr2R	21212250	21212500	chr2R	21217750	21218000	44726	44731	0.142482617	0.033350616	0.044948181	1000
chr2R	21282250	21282500	chr2R	21293250	21293500	44796	44807	0.4946472563	0.0	0.0	1000
chr2R	21312750	21313000	chr2R	21323250	21323500	44826	44837	0.2327532296	9.49556e-05	0.0001722432	1000
chr2R	21367500	21367750	chr2R	21379250	21379500	44881	44893	0.4694174162	0.0	0.0	1000
chr2R	21524250	21524500	chr2R	21545250	21545500	45038	45059	0.3813733213	0.0	0.0	1000
chr2R	21579500	21579750	chr2R	21585500	21585750	45093	45099	0.1823382416	0.0050685953	0.0074629417	1000
chr2R	21728000	21730000	chr2R	21972000	21974000	22621	22743	0.3634125186	5.3e-09	1.51e-08	2000
chr2R	21729000	21730000	chr2R	22046000	22047000	22621	22780	0.187378535	0.0036514302	0.0052608171	2000
chr2R	21730000	21732000	chr2R	21934000	21936000	45244	45448	0.1698793064	0.0049004741	0.0072298328	1000
chr2R	21730000	21732000	chr2R	22004000	22006000	45244	45518	0.0357058248	0.5579641366	0.6152339982	1000
chr2R	21731000	21732000	chr2R	21822000	21823000	45245	45336	0.0474975981	0.4797937848	0.5378843191	1000
chr2R	21732000	21733000	chr2R	21804000	21805000	45246	45318	0.024656461	0.7227269815	0.7696798893	1000
chr2R	21732000	21734000	chr2R	21916000	21918000	45246	45430	0.0691364477	0.2884467628	0.3384584762	1000
chr2R	21749000	21750000	chr2R	22027000	22028000	45263	45541	0.0558249267	0.4484304761	0.5068317894	1000
chr2R	21750000	21752000	chr2R	22056000	22058000	22632	22785	-0.0825017238	0.2049377152	0.2369525412	2000
chr2R	21755000	21756000	chr2R	21939000	21940000	45269	45453	-0.1399882071	0.0171691941	0.0239115334	1000
chr2R	21759000	21760000	chr2R	21946000	21947000	45273	45460	0.068791864	0.2439314218	0.2905383404	1000
chr2R	21766000	21768000	chr2R	22036000	22038000	45280	45550	-0.0634458061	0.2826393559	0.3325257282	1000
chr2R	21768000	21769000	chr2R	22017000	22018000	45282	45531	-0.0184197871	0.7553885407	0.8006105558	1000
chr2R	21768000	21770000	chr2R	22056000	22058000	22641	22785	0.1741469336	0.0029258982	0.0042683011	2000
chr2R	21777000	21778000	chr2R	22023000	22024000	45291	45537	0.0559529222	0.3435169463	0.3965586866	1000
chr2R	21798000	21799000	chr2R	22031000	22032000	45312	45545	-0.0149411935	0.8005021226	0.84077418	1000
chr2R	21800000	21802000	chr2R	22026000	22028000	45314	45540	-0.0204560457	0.7293491871	0.7752400341	1000
chr2R	21887000	21888000	chr2R	22059000	22060000	22700	22786	0.1535281454	0.0088683013	0.0121746593	2000
chr2R	21972000	21973000	chr2R	22060000	22061000	45486	45574	0.2351742464	5.05623e-05	9.38393e-05	1000
chr2R	22175000	22175250	chr2R	22182500	22182750	45689	45696	0.5448695771	0.0	0.0	1000
chr2R	22235000	22236000	chr2R	22287000	22288000	45749	45801	0.3117756898	4.92e-08	1.287e-07	1000
chr2R	22243250	22243500	chr2R	22270750	22271000	45757	45784	0.5875861753	0.0	0.0	1000
chr2R	22410000	22412000	chr2R	22650000	22652000	11481	11541	0.167773345	0.0041781991	0.0064121738	4000
chr2R	22420000	22421000	chr2R	22483000	22484000	45934	45997	0.1357187839	0.0209179017	0.0289140016	1000
chr2R	22422000	22423000	chr2R	22492000	22493000	45936	46006	0.0386659416	0.5129658448	0.5713102238	1000
chr2R	22483750	22484000	chr2R	22491500	22491750	45997	46005	0.5978401474	0.0	0.0	1000
chr2R	22514000	22515000	chr2R	22592000	22593000	46028	46106	0.3801048393	2e-10	7e-10	1000
chr2R	22562000	22563000	chr2R	22637000	22638000	23038	23075	0.1294869613	0.0276521257	0.0357233825	2000
chr2R	22570250	22570500	chr2R	22593000	22593250	46084	46107	0.1915344762	0.0014692887	0.0023159088	1000
chr2R	22573500	22573750	chr2R	22589750	22590000	46087	46103	0.2675820303	0.0001629744	0.0002894561	1000
chr2R	22595000	22596000	chr2R	22651000	22652000	46109	46165	0.3530996653	4e-10	1.4e-09	1000
chr2R	22615500	22615750	chr2R	22633500	22633750	46129	46147	0.3352150423	3.7e-09	1.07e-08	1000
chr2R	22678500	22678750	chr2R	22689000	22689250	46192	46203	0.0982463289	0.1046807714	0.132976486	1000
chr2R	22689000	22690000	chr2R	22804000	22805000	23101	23159	0.2773059006	1.4665e-06	3.1175e-06	2000
chr2R	22729000	22730000	chr2R	22797000	22798000	46243	46311	0.3836726251	0.0	0.0	1000
chr2R	22775000	22775250	chr2R	22790750	22791000	46289	46304	0.1899378783	0.0011706469	0.0018732043	1000
chr2R	22800000	22802000	chr2R	23046000	23048000	11579	11640	-0.0563309494	0.3402596458	0.3936197576	4000
chr2R	22860000	22861000	chr2R	23046000	23047000	23187	23280	0.3571237374	3e-10	9e-10	2000
chr2R	22860250	22860500	chr2R	22867750	22868000	46374	46381	0.2958896745	2.1904e-06	4.7967e-06	1000
chr2R	22925000	22925250	chr2R	22934000	22934250	46439	46448	0.5996005909	0.0	0.0	1000
chr2R	22944000	22945000	chr2R	23044000	23045000	46458	46558	0.099270217	0.092112271	0.1178973139	1000
chr2R	22945250	22945500	chr2R	22993250	22993500	46459	46507	0.4141547613	0.0	0.0	1000
chr2R	22952000	22952250	chr2R	22993000	22993250	46466	46507	0.367755539	9e-10	2.8e-09	1000
chr2R	22970000	22971000	chr2R	23116000	23117000	23242	23315	-0.0265555613	0.6630935808	0.7021177485	2000
chr2R	22970500	22970750	chr2R	22998750	22999000	46484	46512	0.417446758	0.0	0.0	1000
chr2R	22993000	22994000	chr2R	23044000	23045000	46507	46558	0.3298684957	6.8e-09	1.93e-08	1000
chr2R	23006000	23008000	chr2R	23342000	23344000	11630	11714	0.239633284	3.58175e-05	7.16026e-05	4000
chr2R	23078000	23080000	chr2R	23354000	23356000	11648	11717	0.2410110647	3.21532e-05	6.46864e-05	4000
chr2R	23131000	23132000	chr2R	23502000	23503000	23322	23508	0.0545411861	0.3558553705	0.3971295688	2000
chr2R	23136000	23137000	chr2R	23301000	23302000	46650	46815	0.0875444007	0.1377267346	0.171326174	1000
chr2R	23152000	23154000	chr2R	23416000	23418000	23333	23465	0.0656135153	0.2811721326	0.3184411103	2000
chr2R	23204000	23205000	chr2R	23328000	23329000	46718	46842	0.3399777282	2.1e-09	6.3e-09	1000
chr2R	23228000	23229000	chr2R	23286000	23287000	46742	46800	0.3024777522	1.288e-07	3.221e-07	1000
chr2R	23235000	23235250	chr2R	23258250	23258500	46749	46772	0.1959756555	0.0007859842	0.0012846256	1000
chr2R	23386750	23387000	chr2R	23396500	23396750	46900	46910	0.4493932207	0.0	0.0	1000
chr2R	23410000	23411000	chr2R	23517000	23518000	46924	47031	0.1365970084	0.0424056764	0.0564983515	1000
chr2R	23523750	23524000	chr2R	23548000	23548250	47037	47062	0.071362058	0.2564731839	0.3037457715	1000
chr2R	23527000	23527250	chr2R	23547000	23547250	47041	47061	0.4063229362	4.9e-09	1.41e-08	1000
chr2R	23573500	23573750	chr2R	23580500	23580750	47087	47094	0.2779194633	9.3796e-06	1.90606e-05	1000
chr2R	23574000	23575000	chr2R	23646000	23647000	23544	23580	0.1696289499	0.0037712779	0.0054123463	2000
chr2R	23601750	23602000	chr2R	23617750	23618000	47115	47131	0.3424571299	1.6e-09	4.7e-09	1000
chr2R	23621500	23621750	chr2R	23632250	23632500	47135	47146	0.5622000611	0.0	0.0	1000
chr2R	23633250	23633500	chr2R	23645500	23645750	47147	47159	0.3721339162	1e-10	3e-10	1000
chr2R	23639250	23639500	chr2R	23645500	23645750	47153	47159	0.4174392468	0.0	1e-10	1000
chr2R	23704000	23705000	chr2R	23809000	23810000	47218	47323	0.148855026	0.0112059129	0.0160028843	1000
chr2R	23716000	23717000	chr2R	23833000	23834000	47230	47347	0.1477860441	0.0118115022	0.0168095527	1000
chr2R	23734000	23735000	chr2R	23838000	23839000	47248	47352	0.0862907657	0.1434817219	0.1779848938	1000
chr2R	23746000	23747000	chr2R	23809000	23810000	47260	47323	0.2578362321	1.51522e-05	2.99927e-05	1000
chr2R	23883000	23883250	chr2R	23889500	23889750	47397	47403	0.210194979	0.0011826815	0.0018897286	1000
chr2R	23907250	23907500	chr2R	23933750	23934000	47421	47447	0.0067964264	0.9112425454	0.9375080209	1000
chr2R	23933750	23934000	chr2R	23939750	23940000	47447	47453	0.328513688	2.158e-07	5.265e-07	1000
chr2R	23978500	23978750	chr2R	23988000	23988250	47492	47502	0.239113369	7.20775e-05	0.0001320426	1000
chr2R	24034250	24034500	chr2R	24046750	24047000	47548	47560	0.4511903346	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24057500	24057750	47561	47571	0.6339181211	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24059750	24060000	47561	47573	0.5103867949	0.0	0.0	1000
chr2R	24062500	24062750	chr2R	24068750	24069000	47576	47582	0.1661309072	0.0108158475	0.0154721851	1000
chr2R	24068750	24069000	chr2R	24086250	24086500	47582	47600	0.4801660667	0.0	0.0	1000
chr2R	24086750	24087000	chr2R	24098750	24099000	47600	47612	0.381796103	0.0	1e-10	1000
chr2R	24099000	24099250	chr2R	24114000	24114250	47613	47628	0.3317840304	5.8e-09	1.66e-08	1000
chr2R	24114000	24115000	chr2R	24174000	24175000	47628	47688	0.1732591556	0.0130865971	0.018493384	1000
chr2R	24114000	24115000	chr2R	24187000	24188000	47628	47701	0.2003464878	0.0039849913	0.005958639	1000
chr2R	24174500	24174750	chr2R	24187250	24187500	5961	5963	0.265570784	0.0002515964	0.0005405658	8000
chr2R	24210000	24212000	chr2R	24494000	24496000	23862	24004	0.1023764373	0.0823113569	0.1004716122	2000
chr2R	24215000	24216000	chr2R	24490000	24491000	23864	24002	0.0300007024	0.6117968735	0.6512296686	2000
chr2R	24266000	24267000	chr2R	24427000	24428000	23890	23970	-0.0778428516	0.1871320797	0.2176160233	2000
chr2R	24275000	24276000	chr2R	24543000	24544000	23894	24028	0.2103425907	0.0003048822	0.0005005224	2000
chr2R	24276000	24277000	chr2R	24514000	24515000	23895	24014	-0.1006675521	0.0875938907	0.1065083957	2000
chr2R	24291000	24292000	chr2R	24427000	24428000	47805	47941	0.1923288912	0.0009891466	0.0015977967	1000
chr2R	24292000	24293000	chr2R	24388000	24389000	47806	47902	0.0959319348	0.1036605123	0.1318394907	1000
chr2R	24300000	24301000	chr2R	24427000	24428000	47814	47941	0.1652168249	0.0048035986	0.0071011113	1000
chr2R	24369000	24370000	chr2R	24543000	24544000	23941	24028	0.3569146751	1.04e-08	2.89e-08	2000
chr2R	24402000	24403000	chr2R	24514000	24515000	47916	48028	0.177375638	0.0024313189	0.0037416611	1000
chr2R	24612000	24613000	chr2R	24737000	24738000	48126	48251	0.1772489131	0.0150994152	0.021135361	1000
chr2R	24642000	24643000	chr2R	24722000	24723000	48156	48236	-0.0482433684	0.502386825	0.5612226369	1000
chr2R	24826750	24827000	chr2R	24838000	24838250	48340	48352	-0.0179826308	0.765106303	0.8089728851	1000
chr2R	24903750	24904000	chr2R	24969500	24969750	48417	48483	0.2434158452	2.65906e-05	5.12141e-05	1000
chr2R	25040000	25041000	chr2R	25181000	25182000	48554	48695	0.0559829138	0.3432578012	0.3964663434	1000
chr2R	25078000	25078250	chr2R	25083500	25083750	48592	48597	0.5944759274	0.0	0.0	1000
chr2R	25084000	25085000	chr2R	25189000	25190000	48598	48703	0.2492622477	1.66145e-05	3.26826e-05	1000
chr2R	25086000	25087000	chr2R	25182000	25183000	48600	48696	0.4933611339	0.0	0.0	1000
chr2R	25087000	25088000	chr2R	25162000	25163000	48601	48676	0.0470976771	0.5039936891	0.5624498406	1000
