chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr2R	15109501	15110000	chr2R	15109501	15110000	77247	77247	0.3742086815	0.0000014572	0.0000018911
chr2R	15145001	15145500	chr2R	15145001	15145500	77318	77318	0.4798586999	0.0000000002	0.0000000003
chr2R	15146001	15146500	chr2R	15146001	15146500	77320	77320	0.4214572353	0.0000000370	0.0000000532
chr2R	15147501	15148000	chr2R	15147501	15148000	77323	77323	0.4913214902	0.0000000000	0.0000000001
chr2R	15200501	15201000	chr2R	15200501	15201000	77429	77429	0.3677695765	0.0000022947	0.0000029371
chr2R	15213501	15214000	chr2R	15213501	15214000	77455	77455	0.5904475638	0.0000000000	0.0000000000
chr2R	15217001	15217500	chr2R	15217001	15217500	77462	77462	0.4166017585	0.0000000555	0.0000000790
chr2R	15245001	15245500	chr2R	15245001	15245500	77518	77518	0.6844383083	0.0000000000	0.0000000000
chr2R	15304501	15305000	chr2R	15304501	15305000	77637	77637	0.4780605519	0.0000000002	0.0000000003
chr2R	15309001	15309500	chr2R	15309001	15309500	77646	77646	0.6511337396	0.0000000000	0.0000000000
chr2R	15322001	15322500	chr2R	15322001	15322500	77672	77672	0.5344933362	0.0000000000	0.0000000000
chr2R	15371001	15371500	chr2R	15371001	15371500	77770	77770	0.2365086677	0.0031518648	0.0034555427
chr2R	15381001	15381500	chr2R	15381001	15381500	77790	77790	0.5946866409	0.0000000000	0.0000000000
chr2R	15471501	15472000	chr2R	15471501	15472000	77971	77971	0.3856271533	0.0000006343	0.0000008415
chr2R	15485501	15486000	chr2R	15485501	15486000	77999	77999	0.4662700689	0.0000000006	0.0000000010
chr2R	15511501	15512000	chr2R	15511501	15512000	78051	78051	0.6644485672	0.0000000000	0.0000000000
chr2R	15532001	15532500	chr2R	15532001	15532500	78092	78092	0.6880635327	0.0000000000	0.0000000000
chr2R	15565501	15566000	chr2R	15565501	15566000	78159	78159	0.5700747754	0.0000000000	0.0000000000
chr2R	15675501	15676000	chr2R	15675501	15676000	78379	78379	0.6584309344	0.0000000000	0.0000000000
chr2R	15679501	15680000	chr2R	15679501	15680000	78387	78387	0.3813721020	0.0000008683	0.0000011415
chr2R	15699001	15699500	chr2R	15699001	15699500	78426	78426	0.3039636148	0.0001209262	0.0001412892
chr2R	15734501	15735000	chr2R	15734501	15735000	78497	78497	0.5518283448	0.0000000000	0.0000000000
chr2R	15740001	15740500	chr2R	15740001	15740500	78508	78508	0.4841149394	0.0000000001	0.0000000002
chr2R	15756001	15756500	chr2R	15756001	15756500	78540	78540	0.3289279973	0.0000286369	0.0000343939
chr2R	15762001	15762500	chr2R	15762001	15762500	78552	78552	0.5513965823	0.0000000000	0.0000000000
chr2R	15790001	15790500	chr2R	15790001	15790500	78608	78608	0.3015431349	0.0001380675	0.0001608426
chr2R	15817501	15818000	chr2R	15817501	15818000	78663	78663	0.5828256421	0.0000000000	0.0000000000
chr2R	15821501	15822000	chr2R	15821501	15822000	78671	78671	0.5730622295	0.0000000000	0.0000000000
chr2R	15848001	15848500	chr2R	15848001	15848500	78724	78724	0.8198125513	0.0000000000	0.0000000000
chr2R	15869001	15869500	chr2R	15869001	15869500	78766	78766	0.7218262159	0.0000000000	0.0000000000
chr2R	15886501	15887000	chr2R	15886501	15887000	78801	78801	0.5815249827	0.0000000000	0.0000000000
chr2R	15890001	15890500	chr2R	15890001	15890500	78808	78808	0.2635662371	0.0009462462	0.0010588675
chr2R	15899001	15899500	chr2R	15899001	15899500	78826	78826	0.3461798961	0.0000097558	0.0000120210
chr2R	15922001	15922500	chr2R	15922001	15922500	78872	78872	0.6923513358	0.0000000000	0.0000000000
chr2R	15931501	15932000	chr2R	15931501	15932000	78891	78891	0.5951285569	0.0000000000	0.0000000000
chr2R	15934501	15935000	chr2R	15934501	15935000	78897	78897	0.5595321161	0.0000000000	0.0000000000
chr2R	15940001	15940500	chr2R	15940001	15940500	78908	78908	0.5899253077	0.0000000000	0.0000000000
chr2R	15955001	15955500	chr2R	15955001	15955500	78938	78938	0.4380056424	0.0000000087	0.0000000132
chr2R	15990501	15991000	chr2R	15990501	15991000	79009	79009	0.3553915749	0.0000053349	0.0000066708
chr2R	16001001	16001500	chr2R	16001001	16001500	79030	79030	0.6438758105	0.0000000000	0.0000000000
chr2R	16011501	16012000	chr2R	16011501	16012000	79051	79051	0.3650121653	0.0000027783	0.0000035328
chr2R	16016501	16017000	chr2R	16016501	16017000	79061	79061	0.5022437141	0.0000000000	0.0000000000
chr2R	16098001	16098500	chr2R	16098001	16098500	79224	79224	0.6983767378	0.0000000000	0.0000000000
chr2R	16102501	16103000	chr2R	16102501	16103000	79233	79233	0.6218937522	0.0000000000	0.0000000000
chr2R	16110501	16111000	chr2R	16110501	16111000	79249	79249	0.7311748005	0.0000000000	0.0000000000
chr2R	16124501	16125000	chr2R	16124501	16125000	79277	79277	0.5396913806	0.0000000000	0.0000000000
chr2R	16142001	16142500	chr2R	16142001	16142500	79312	79312	0.4435389495	0.0000000053	0.0000000081
chr2R	16150001	16150500	chr2R	16150001	16150500	79328	79328	0.6373833023	0.0000000000	0.0000000000
chr2R	16160001	16160500	chr2R	16160001	16160500	79348	79348	0.3098382317	0.0000872096	0.0001025969
chr2R	16170501	16171000	chr2R	16170501	16171000	79369	79369	0.3205615994	0.0000471151	0.0000561376
chr2R	16178501	16179000	chr2R	16178501	16179000	79385	79385	0.6385040964	0.0000000000	0.0000000000
chr2R	16186501	16187000	chr2R	16186501	16187000	79401	79401	0.6131192590	0.0000000000	0.0000000000
chr2R	16196501	16197000	chr2R	16196501	16197000	79421	79421	0.3729158229	0.0000015976	0.0000020688
chr2R	16203001	16203500	chr2R	16203001	16203500	79434	79434	0.7940311425	0.0000000000	0.0000000000
chr2R	16221501	16222000	chr2R	16221501	16222000	79471	79471	0.5919850920	0.0000000000	0.0000000000
chr2R	16271501	16272000	chr2R	16271501	16272000	79571	79571	0.4022616688	0.0000001774	0.0000002449
chr2R	16283001	16283500	chr2R	16283001	16283500	79594	79594	0.3679138317	0.0000022717	0.0000029102
chr2R	16291001	16291500	chr2R	16291001	16291500	79610	79610	0.4810753930	0.0000000001	0.0000000002
chr2R	16295501	16296000	chr2R	16295501	16296000	79619	79619	0.5781111343	0.0000000000	0.0000000000
chr2R	16336001	16336500	chr2R	16336001	16336500	79700	79700	0.6139716113	0.0000000000	0.0000000000
chr2R	16344001	16344500	chr2R	16344001	16344500	79716	79716	0.5927597248	0.0000000000	0.0000000000
chr2R	16347501	16348000	chr2R	16347501	16348000	79723	79723	0.5655429378	0.0000000000	0.0000000000
chr2R	16500001	16500500	chr2R	16500001	16500500	80028	80028	0.3671436951	0.0000023969	0.0000030612
chr2R	16503001	16503500	chr2R	16503001	16503500	80034	80034	0.2758350996	0.0005241673	0.0005949938
chr2R	16515501	16516000	chr2R	16515501	16516000	80059	80059	0.5113218315	0.0000000000	0.0000000000
chr2R	16571501	16572000	chr2R	16571501	16572000	80171	80171	0.7059253050	0.0000000000	0.0000000000
chr2R	16578501	16579000	chr2R	16578501	16579000	80185	80185	0.4182376482	0.0000000485	0.0000000692
chr2R	16586501	16587000	chr2R	16586501	16587000	80201	80201	0.5691670705	0.0000000000	0.0000000000
chr2R	16594501	16595000	chr2R	16594501	16595000	80217	80217	0.6278354846	0.0000000000	0.0000000000
chr2R	16610501	16611000	chr2R	16610501	16611000	80249	80249	0.4051682315	0.0000001408	0.0000001958
chr2R	16673001	16673500	chr2R	16673001	16673500	80374	80374	0.5865590976	0.0000000000	0.0000000000
chr2R	16772501	16773000	chr2R	16772501	16773000	80573	80573	0.6418694387	0.0000000000	0.0000000000
chr2R	16784001	16784500	chr2R	16784001	16784500	80596	80596	0.5546626204	0.0000000000	0.0000000000
chr2R	16800001	16800500	chr2R	16800001	16800500	80628	80628	0.5522674848	0.0000000000	0.0000000000
chr2R	16831001	16831500	chr2R	16831001	16831500	80690	80690	0.3105611360	0.0000837290	0.0000986768
chr2R	16850001	16850500	chr2R	16850001	16850500	80728	80728			
chr2R	16856001	16856500	chr2R	16856001	16856500	80740	80740	0.5807228325	0.0000000000	0.0000000000
chr2R	16868001	16868500	chr2R	16868001	16868500	80764	80764	0.6893337388	0.0000000000	0.0000000000
chr2R	16871501	16872000	chr2R	16871501	16872000	80771	80771	0.5460609457	0.0000000000	0.0000000000
chr2R	16925001	16925500	chr2R	16925001	16925500	80878	80878	0.2582544751	0.0012111889	0.0013482117
chr2R	16950501	16951000	chr2R	16950501	16951000	80929	80929	0.6415217074	0.0000000000	0.0000000000
chr2R	16958001	16958500	chr2R	16958001	16958500	80944	80944	0.4620022801	0.0000000009	0.0000000015
chr2R	17002001	17002500	chr2R	17002001	17002500	81032	81032	0.5250735838	0.0000000000	0.0000000000
chr2R	17005001	17005500	chr2R	17005001	17005500	81038	81038	0.4447137601	0.0000000048	0.0000000073
chr2R	17015501	17016000	chr2R	17015501	17016000	81059	81059	0.5718800024	0.0000000000	0.0000000000
chr2R	17019501	17020000	chr2R	17019501	17020000	81067	81067	0.5012560324	0.0000000000	0.0000000000
chr2R	17027001	17027500	chr2R	17027001	17027500	81082	81082	0.4476058092	0.0000000036	0.0000000056
chr2R	17056501	17057000	chr2R	17056501	17057000	81141	81141	0.2649039531	0.0008884659	0.0009963663
chr2R	17062501	17063000	chr2R	17062501	17063000	81153	81153	0.4295252755	0.0000000185	0.0000000271
chr2R	17098501	17099000	chr2R	17098501	17099000	81225	81225	0.6999138521	0.0000000000	0.0000000000
chr2R	17107001	17107500	chr2R	17107001	17107500	81242	81242	0.5110562500	0.0000000000	0.0000000000
chr2R	17116001	17116500	chr2R	17116001	17116500	81260	81260	0.1172156166	0.1492398225	0.1538343597
chr2R	17117001	17117500	chr2R	17117001	17117500	81262	81262	0.0528637935	0.5169521411	0.5235898291
chr2R	17127001	17127500	chr2R	17127001	17127500	81282	81282	0.2604896648	0.0010923941	0.0012200630
chr2R	17257501	17258000	chr2R	17257501	17258000	81543	81543	0.2698888908	0.0007004378	0.0007906470
chr2R	17392501	17393000	chr2R	17392501	17393000	81813	81813	0.6035059236	0.0000000000	0.0000000000
chr2R	17412501	17413000	chr2R	17412501	17413000	81853	81853	0.7412062381	0.0000000000	0.0000000000
chr2R	17420001	17420500	chr2R	17420001	17420500	81868	81868	0.6435965098	0.0000000000	0.0000000000
chr2R	17431001	17431500	chr2R	17431001	17431500	81890	81890	0.6756935942	0.0000000000	0.0000000000
chr2R	17442001	17442500	chr2R	17442001	17442500	81912	81912	0.3921432117	0.0000003885	0.0000005207
chr2R	17457501	17458000	chr2R	17457501	17458000	81943	81943	0.6112848053	0.0000000000	0.0000000000
chr2R	17461501	17462000	chr2R	17461501	17462000	81951	81951	0.2818739587	0.0003877421	0.0004420754
chr2R	17469001	17469500	chr2R	17469001	17469500	81966	81966	0.4610915975	0.0000000010	0.0000000016
chr2R	17498501	17499000	chr2R	17498501	17499000	82025	82025	0.0611371759	0.4534297236	0.4598522409
chr2R	17514001	17514500	chr2R	17514001	17514500	82056	82056	0.5415573741	0.0000000000	0.0000000000
chr2R	17535501	17536000	chr2R	17535501	17536000	82099	82099	0.6299167999	0.0000000000	0.0000000000
chr2R	17545501	17546000	chr2R	17545501	17546000	82119	82119	0.4876662632	0.0000000001	0.0000000001
chr2R	17546001	17546500	chr2R	17546001	17546500	82120	82120	0.3979206373	0.0000002492	0.0000003392
chr2R	17548001	17548500	chr2R	17548001	17548500	82124	82124	0.6373390125	0.0000000000	0.0000000000
chr2R	17568501	17569000	chr2R	17568501	17569000	82165	82165	0.5272769949	0.0000000000	0.0000000000
chr2R	17582001	17582500	chr2R	17582001	17582500	82192	82192	0.4640389501	0.0000000008	0.0000000012
chr2R	17586001	17586500	chr2R	17586001	17586500	82200	82200	0.4547534787	0.0000000019	0.0000000029
chr2R	17592501	17593000	chr2R	17592501	17593000	82213	82213	0.5413121457	0.0000000000	0.0000000000
chr2R	17604501	17605000	chr2R	17604501	17605000	82237	82237	0.6883110200	0.0000000000	0.0000000000
chr2R	17616501	17617000	chr2R	17616501	17617000	82261	82261	0.3723105551	0.0000016677	0.0000021560
chr2R	17665501	17666000	chr2R	17665501	17666000	82359	82359	0.7564947475	0.0000000000	0.0000000000
chr2R	17680001	17680500	chr2R	17680001	17680500	82388	82388	0.3962505701	0.0000002836	0.0000003843
chr2R	17683501	17684000	chr2R	17683501	17684000	82395	82395	0.6757636353	0.0000000000	0.0000000000
chr2R	17698501	17699000	chr2R	17698501	17699000	82425	82425	0.5755247362	0.0000000000	0.0000000000
chr2R	17718001	17718500	chr2R	17718001	17718500	82464	82464	0.2993021094	0.0001559270	0.0001811493
chr2R	17737501	17738000	chr2R	17737501	17738000	82503	82503	0.3895675848	0.0000004723	0.0000006307
chr2R	17748001	17748500	chr2R	17748001	17748500	82524	82524	0.4376777408	0.0000000090	0.0000000136
chr2R	17767001	17767500	chr2R	17767001	17767500	82562	82562	0.6056741461	0.0000000000	0.0000000000
chr2R	17801001	17801500	chr2R	17801001	17801500	82630	82630	0.6136555011	0.0000000000	0.0000000000
chr2R	17822501	17823000	chr2R	17822501	17823000	82673	82673	0.5373306795	0.0000000000	0.0000000000
chr2R	17843001	17843500	chr2R	17843001	17843500	82714	82714	0.3571914366	0.0000047301	0.0000059256
chr2R	17850501	17851000	chr2R	17850501	17851000	82729	82729	0.5909906633	0.0000000000	0.0000000000
chr2R	17865501	17866000	chr2R	17865501	17866000	82759	82759	0.3977606550	0.0000002523	0.0000003431
chr2R	17871501	17872000	chr2R	17871501	17872000	82771	82771			
chr2R	17977001	17977500	chr2R	17977001	17977500	82982	82982	0.6155175179	0.0000000000	0.0000000000
chr2R	18070501	18071000	chr2R	18070501	18071000	83169	83169	0.0264414443	0.7460018309	0.7508418081
chr2R	18094501	18095000	chr2R	18094501	18095000	83217	83217	0.5685437046	0.0000000000	0.0000000000
chr2R	18125501	18126000	chr2R	18125501	18126000	83279	83279	0.5816675131	0.0000000000	0.0000000000
chr2R	18134501	18135000	chr2R	18134501	18135000	83297	83297	0.6242281089	0.0000000000	0.0000000000
chr2R	18141001	18141500	chr2R	18141001	18141500	83310	83310	0.7858929514	0.0000000000	0.0000000000
chr2R	18147501	18148000	chr2R	18147501	18148000	83323	83323	0.3583919202	0.0000043634	0.0000054869
chr2R	18157501	18158000	chr2R	18157501	18158000	83343	83343	0.5246301428	0.0000000000	0.0000000000
chr2R	18159501	18160000	chr2R	18159501	18160000	83347	83347	0.4342671565	0.0000000122	0.0000000181
chr2R	18167001	18167500	chr2R	18167001	18167500	83362	83362	0.6565037172	0.0000000000	0.0000000000
chr2R	18172501	18173000	chr2R	18172501	18173000	83373	83373	0.4918626726	0.0000000000	0.0000000001
chr2R	18184501	18185000	chr2R	18184501	18185000	83397	83397	0.6064408330	0.0000000000	0.0000000000
chr2R	18233001	18233500	chr2R	18233001	18233500	83494	83494	0.4078187217	0.0000001139	0.0000001590
chr2R	18277001	18277500	chr2R	18277001	18277500	83582	83582	0.5662151443	0.0000000000	0.0000000000
chr2R	18288501	18289000	chr2R	18288501	18289000	83605	83605	0.7106689283	0.0000000000	0.0000000000
chr2R	18299001	18299500	chr2R	18299001	18299500	83626	83626	0.2692167615	0.0007234595	0.0008158422
chr2R	18308501	18309000	chr2R	18308501	18309000	83645	83645	0.2971187971	0.0001753701	0.0002032302
chr2R	18411501	18412000	chr2R	18411501	18412000	83851	83851	0.5097817476	0.0000000000	0.0000000000
chr2R	18440501	18441000	chr2R	18440501	18441000	83909	83909	0.6459640237	0.0000000000	0.0000000000
chr2R	18446001	18446500	chr2R	18446001	18446500	83920	83920	0.4892377233	0.0000000001	0.0000000001
chr2R	18451501	18452000	chr2R	18451501	18452000	83931	83931	0.4681674514	0.0000000005	0.0000000008
chr2R	18455001	18455500	chr2R	18455001	18455500	83938	83938	0.7067968255	0.0000000000	0.0000000000
chr2R	18514001	18514500	chr2R	18514001	18514500	84056	84056	0.6135771399	0.0000000000	0.0000000000
chr2R	18531501	18532000	chr2R	18531501	18532000	84091	84091	0.3703054943	0.0000019213	0.0000024742
chr2R	18536501	18537000	chr2R	18536501	18537000	84101	84101	0.4678264727	0.0000000005	0.0000000009
chr2R	18553501	18554000	chr2R	18553501	18554000	84135	84135	0.3990446810	0.0000002283	0.0000003115
chr2R	18627501	18628000	chr2R	18627501	18628000	84283	84283	0.3769770090	0.0000011948	0.0000015576
chr2R	18639501	18640000	chr2R	18639501	18640000	84307	84307	0.7759794387	0.0000000000	0.0000000000
chr2R	18660501	18661000	chr2R	18660501	18661000	84349	84349	0.5789376483	0.0000000000	0.0000000000
chr2R	18673001	18673500	chr2R	18673001	18673500	84374	84374	0.3949178131	0.0000003142	0.0000004240
chr2R	18688001	18688500	chr2R	18688001	18688500	84404	84404	0.7516885694	0.0000000000	0.0000000000
chr2R	18705501	18706000	chr2R	18705501	18706000	84439	84439	0.5829022617	0.0000000000	0.0000000000
chr2R	18711501	18712000	chr2R	18711501	18712000	84451	84451	0.5120734243	0.0000000000	0.0000000000
chr2R	18761001	18761500	chr2R	18761001	18761500	84550	84550	0.1964334896	0.0147896457	0.0157796908
chr2R	18796501	18797000	chr2R	18796501	18797000	84621	84621	0.6035771818	0.0000000000	0.0000000000
chr2R	18802501	18803000	chr2R	18802501	18803000	84633	84633	0.4540708517	0.0000000020	0.0000000031
chr2R	18807501	18808000	chr2R	18807501	18808000	84643	84643	0.5820037598	0.0000000000	0.0000000000
chr2R	18819501	18820000	chr2R	18819501	18820000	84667	84667	0.5890721011	0.0000000000	0.0000000000
chr2R	18846001	18846500	chr2R	18846001	18846500	84720	84720	0.4135136081	0.0000000717	0.0000001011
chr2R	18853001	18853500	chr2R	18853001	18853500	84734	84734	0.4867873626	0.0000000001	0.0000000001
chr2R	18971001	18971500	chr2R	18971001	18971500	84970	84970	0.5340830928	0.0000000000	0.0000000000
chr2R	18977501	18978000	chr2R	18977501	18978000	84983	84983	0.7360284342	0.0000000000	0.0000000000
chr2R	19053001	19053500	chr2R	19053001	19053500	85134	85134	0.1617178831	0.0456978154	0.0478895818
chr2R	19054501	19055000	chr2R	19054501	19055000	85137	85137	0.3223757200	0.0000423493	0.0000505757
chr2R	19055501	19056000	chr2R	19055501	19056000	85139	85139	0.4337461829	0.0000000128	0.0000000190
chr2R	19129501	19130000	chr2R	19129501	19130000	85287	85287	0.6283843298	0.0000000000	0.0000000000
chr2R	19137501	19138000	chr2R	19137501	19138000	85303	85303	0.4899437337	0.0000000001	0.0000000001
chr2R	19141501	19142000	chr2R	19141501	19142000	85311	85311	0.6992069345	0.0000000000	0.0000000000
chr2R	19158501	19159000	chr2R	19158501	19159000	85345	85345	0.7674788564	0.0000000000	0.0000000000
chr2R	19164001	19164500	chr2R	19164001	19164500	85356	85356	0.6496108392	0.0000000000	0.0000000000
chr2R	19178501	19179000	chr2R	19178501	19179000	85385	85385	0.6578319753	0.0000000000	0.0000000000
chr2R	19203501	19204000	chr2R	19203501	19204000	85435	85435	0.0127736233	0.8756761163	0.8786969912
chr2R	19216001	19216500	chr2R	19216001	19216500	85460	85460	0.7100890525	0.0000000000	0.0000000000
chr2R	19227501	19228000	chr2R	19227501	19228000	85483	85483	0.3576491738	0.0000045869	0.0000057603
chr2R	19253501	19254000	chr2R	19253501	19254000	85535	85535	0.5474434432	0.0000000000	0.0000000000
chr2R	19275501	19276000	chr2R	19275501	19276000	85579	85579	0.6356955127	0.0000000000	0.0000000000
chr2R	19283501	19284000	chr2R	19283501	19284000	85595	85595	0.2576854500	0.0012432555	0.0013830080
chr2R	19290501	19291000	chr2R	19290501	19291000	85609	85609	0.4155066252	0.0000000608	0.0000000863
chr2R	19291001	19291500	chr2R	19291001	19291500	85610	85610	0.3363549130	0.0000181656	0.0000221084
chr2R	19292501	19293000	chr2R	19292501	19293000	85613	85613	0.5975972596	0.0000000000	0.0000000000
chr2R	19357001	19357500	chr2R	19357001	19357500	85742	85742	0.5105063841	0.0000000000	0.0000000000
chr2R	19363501	19364000	chr2R	19363501	19364000	85755	85755	0.2813565774	0.0003979993	0.0004534367
chr2R	19390001	19390500	chr2R	19390001	19390500	85808	85808	0.5579999685	0.0000000000	0.0000000000
chr2R	19396001	19396500	chr2R	19396001	19396500	85820	85820	0.6027568339	0.0000000000	0.0000000000
chr2R	19414501	19415000	chr2R	19414501	19415000	85857	85857	0.4001923501	0.0000002087	0.0000002857
chr2R	19424501	19425000	chr2R	19424501	19425000	85877	85877	0.5574805620	0.0000000000	0.0000000000
chr2R	19437501	19438000	chr2R	19437501	19438000	85903	85903	0.6294042389	0.0000000000	0.0000000000
chr2R	19442001	19442500	chr2R	19442001	19442500	85912	85912	0.7654456439	0.0000000000	0.0000000000
chr2R	19446001	19446500	chr2R	19446001	19446500	85920	85920	0.4934025130	0.0000000000	0.0000000001
chr2R	19451501	19452000	chr2R	19451501	19452000	85931	85931	0.7037541171	0.0000000000	0.0000000000
chr2R	19456001	19456500	chr2R	19456001	19456500	85940	85940	0.7218296389	0.0000000000	0.0000000000
chr2R	19496501	19497000	chr2R	19496501	19497000	86021	86021	0.5139370348	0.0000000000	0.0000000000
chr2R	19503501	19504000	chr2R	19503501	19504000	86035	86035	0.3220688728	0.0000431223	0.0000514461
chr2R	19535501	19536000	chr2R	19535501	19536000	86099	86099	0.5093805411	0.0000000000	0.0000000000
chr2R	19560001	19560500	chr2R	19560001	19560500	86148	86148	0.4907780338	0.0000000000	0.0000000001
chr2R	19632501	19633000	chr2R	19632501	19633000	86293	86293	0.4842968183	0.0000000001	0.0000000002
chr2R	19660501	19661000	chr2R	19660501	19661000	86349	86349	0.5175358772	0.0000000000	0.0000000000
chr2R	19669501	19670000	chr2R	19669501	19670000	86367	86367	0.6308347699	0.0000000000	0.0000000000
chr2R	19691501	19692000	chr2R	19691501	19692000	86411	86411	0.4522771913	0.0000000024	0.0000000037
chr2R	19699001	19699500	chr2R	19699001	19699500	86426	86426	0.6441636555	0.0000000000	0.0000000000
chr2R	19781501	19782000	chr2R	19781501	19782000	86591	86591	0.5140475645	0.0000000000	0.0000000000
chr2R	19826001	19826500	chr2R	19826001	19826500	86680	86680	0.3775146656	0.0000011494	0.0000014996
chr2R	19873001	19873500	chr2R	19873001	19873500	86774	86774	0.7330471031	0.0000000000	0.0000000000
chr2R	19941501	19942000	chr2R	19941501	19942000	86911	86911	0.5223188401	0.0000000000	0.0000000000
chr2R	19997501	19998000	chr2R	19997501	19998000	87023	87023	0.4868672643	0.0000000001	0.0000000001
chr2R	20041501	20042000	chr2R	20041501	20042000	87111	87111	0.5460005545	0.0000000000	0.0000000000
chr2R	20050501	20051000	chr2R	20050501	20051000	87129	87129	0.3361545721	0.0000183930	0.0000223677
chr2R	20066001	20066500	chr2R	20066001	20066500	87160	87160	0.3945928361	0.0000004622	0.0000006175
chr2R	20081001	20081500	chr2R	20081001	20081500	87190	87190	0.3602452084	0.0000038496	0.0000048592
chr2R	20105001	20105500	chr2R	20105001	20105500	87238	87238	0.2708661747	0.0006681612	0.0007547627
chr2R	20111501	20112000	chr2R	20111501	20112000	87251	87251	0.7266998434	0.0000000000	0.0000000000
chr2R	20119501	20120000	chr2R	20119501	20120000	87267	87267	0.5780699861	0.0000000000	0.0000000000
chr2R	20227001	20227500	chr2R	20227001	20227500	87482	87482	0.5083433280	0.0000000000	0.0000000000
chr2R	20235001	20235500	chr2R	20235001	20235500	87498	87498	0.7921369460	0.0000000000	0.0000000000
chr2R	20245001	20245500	chr2R	20245001	20245500	87518	87518	0.4692181054	0.0000000005	0.0000000007
chr2R	20257501	20258000	chr2R	20257501	20258000	87543	87543	0.6256126698	0.0000000000	0.0000000000
chr2R	20263001	20263500	chr2R	20263001	20263500	87554	87554	0.6167984434	0.0000000000	0.0000000000
chr2R	20287001	20287500	chr2R	20287001	20287500	87602	87602	0.5685132859	0.0000000000	0.0000000000
chr2R	20305501	20306000	chr2R	20305501	20306000	87639	87639	0.6299648120	0.0000000000	0.0000000000
chr2R	20308001	20308500	chr2R	20308001	20308500	87644	87644	0.3855077769	0.0000006400	0.0000008486
chr2R	20311501	20312000	chr2R	20311501	20312000	87651	87651	0.2992464538	0.0001563967	0.0001816497
chr2R	20327001	20327500	chr2R	20327001	20327500	87682	87682	0.6311820932	0.0000000000	0.0000000000
chr2R	20538501	20539000	chr2R	20538501	20539000	88105	88105	0.6068025582	0.0000000000	0.0000000000
chr2R	20552001	20552500	chr2R	20552001	20552500	88132	88132	0.7234024521	0.0000000000	0.0000000000
chr2R	20562001	20562500	chr2R	20562001	20562500	88152	88152	0.4551155512	0.0000000018	0.0000000028
chr2R	20583001	20583500	chr2R	20583001	20583500	88194	88194	0.5857822908	0.0000000000	0.0000000000
chr2R	20587501	20588000	chr2R	20587501	20588000	88203	88203	0.6623630319	0.0000000000	0.0000000000
chr2R	20604001	20604500	chr2R	20604001	20604500	88236	88236	0.4317732053	0.0000000152	0.0000000224
chr2R	20618001	20618500	chr2R	20618001	20618500	88264	88264	0.4144344072	0.0000000664	0.0000000940
chr2R	20623501	20624000	chr2R	20623501	20624000	88275	88275	0.6410182305	0.0000000000	0.0000000000
chr2R	20641001	20641500	chr2R	20641001	20641500	88310	88310	0.6235462766	0.0000000000	0.0000000000
chr2R	20643501	20644000	chr2R	20643501	20644000	88315	88315	0.2828675654	0.0003687241	0.0004212180
chr2R	20645001	20645500	chr2R	20645001	20645500	88318	88318	0.5484144715	0.0000000000	0.0000000000
chr2R	20646001	20646500	chr2R	20646001	20646500	88320	88320	0.5737258535	0.0000000000	0.0000000000
chr2R	20657001	20657500	chr2R	20657001	20657500	88342	88342	-0.0931488548	0.2525603260	0.2582196303
chr2R	20667501	20668000	chr2R	20667501	20668000	88363	88363	0.4738273888	0.0000000003	0.0000000005
chr2R	20671001	20671500	chr2R	20671001	20671500	88370	88370	0.6055093113	0.0000000000	0.0000000000
chr2R	20832001	20832500	chr2R	20832001	20832500	88692	88692	0.7332668313	0.0000000000	0.0000000000
chr2R	20836001	20836500	chr2R	20836001	20836500	88700	88700	0.5739611338	0.0000000000	0.0000000000
chr2R	20870501	20871000	chr2R	20870501	20871000	88769	88769	0.5363369960	0.0000000000	0.0000000000
chr2R	20884501	20885000	chr2R	20884501	20885000	88797	88797	0.7563225002	0.0000000000	0.0000000000
chr2R	20906501	20907000	chr2R	20906501	20907000	88841	88841	0.6446070785	0.0000000000	0.0000000000
chr2R	20938001	20938500	chr2R	20938001	20938500	88904	88904	0.3396245477	0.0000148076	0.0000181211
chr2R	20961501	20962000	chr2R	20961501	20962000	88951	88951	0.4686813705	0.0000000005	0.0000000008
chr2R	20967001	20967500	chr2R	20967001	20967500	88962	88962	0.4800795242	0.0000000001	0.0000000003
chr2R	20977001	20977500	chr2R	20977001	20977500	88982	88982	0.6798998862	0.0000000000	0.0000000000
chr2R	20994501	20995000	chr2R	20994501	20995000	89017	89017	0.6483438380	0.0000000000	0.0000000000
chr2R	21012001	21012500	chr2R	21012001	21012500	89052	89052	0.1354959721	0.0949690587	0.0985256351
chr2R	21017501	21018000	chr2R	21017501	21018000	89063	89063	0.4539103519	0.0000000020	0.0000000032
chr2R	21024501	21025000	chr2R	21024501	21025000	89077	89077	0.4283681732	0.0000000205	0.0000000299
chr2R	21048001	21048500	chr2R	21048001	21048500	89124	89124	0.7494275623	0.0000000000	0.0000000000
chr2R	21057001	21057500	chr2R	21057001	21057500	89142	89142	0.8183830448	0.0000000000	0.0000000000
chr2R	21090501	21091000	chr2R	21090501	21091000	89209	89209	0.1488139234	0.0663241420	0.0691315917
chr2R	21097501	21098000	chr2R	21097501	21098000	89223	89223	0.6191314307	0.0000000000	0.0000000000
chr2R	21102001	21102500	chr2R	21102001	21102500	89232	89232	0.6454441710	0.0000000000	0.0000000000
