chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr2R	6432001	6432500	chr2R	6432001	6432500	59892	59892	0.1342072764	0.0981939089	0.1111367831
chr2R	6610501	6611000	chr2R	6610501	6611000	60249	60249	0.4806720876	0.0000000001	0.0000000003
chr2R	6613001	6613500	chr2R	6613001	6613500	60254	60254	0.4090278790	0.0000001033	0.0000001962
chr2R	6627501	6628000	chr2R	6627501	6628000	60283	60283	-0.2642321995	0.0009170649	0.0012512519
chr2R	6632501	6633000	chr2R	6632501	6633000	60293	60293	0.5709348686	0.0000000000	0.0000000000
chr2R	6636001	6636500	chr2R	6636001	6636500	60300	60300	0.3445956200	0.0000108009	0.0000174783
chr2R	6656001	6656500	chr2R	6656001	6656500	60340	60340	0.3709579926	0.0000018350	0.0000031654
chr2R	6675501	6676000	chr2R	6675501	6676000	60379	60379	0.4334774656	0.0000000131	0.0000000268
chr2R	6696501	6697000	chr2R	6696501	6697000	60421	60421	0.4602873037	0.0000000011	0.0000000025
chr2R	6741501	6742000	chr2R	6741501	6742000	60511	60511	0.6883712041	0.0000000000	0.0000000000
chr2R	6749001	6749500	chr2R	6749001	6749500	60526	60526	0.5080857134	0.0000000000	0.0000000000
chr2R	6759001	6759500	chr2R	6759001	6759500	60546	60546	0.4440446884	0.0000000051	0.0000000108
chr2R	6774001	6774500	chr2R	6774001	6774500	60576	60576	0.4010246068	0.0000001955	0.0000003639
chr2R	6807501	6808000	chr2R	6807501	6808000	60643	60643	0.4829381107	0.0000000001	0.0000000003
chr2R	6810001	6810500	chr2R	6810001	6810500	60648	60648	0.4390629998	0.0000000080	0.0000000167
chr2R	6813501	6814000	chr2R	6813501	6814000	60655	60655	0.0777466207	0.3400212485	0.3635329406
chr2R	6818001	6818500	chr2R	6818001	6818500	60664	60664	0.6354423696	0.0000000000	0.0000000000
chr2R	6849001	6849500	chr2R	6849001	6849500	60726	60726	0.5000269201	0.0000000000	0.0000000000
chr2R	6872501	6873000	chr2R	6872501	6873000	60773	60773	0.3258924237	0.0000343688	0.0000532642
chr2R	6923001	6923500	chr2R	6923001	6923500	60874	60874	0.4838915721	0.0000000001	0.0000000002
chr2R	6971001	6971500	chr2R	6971001	6971500	60970	60970	0.5628460662	0.0000000000	0.0000000000
chr2R	6985501	6986000	chr2R	6985501	6986000	60999	60999	0.6270171103	0.0000000000	0.0000000000
chr2R	7061501	7062000	chr2R	7061501	7062000	61151	61151	0.4350103674	0.0000000114	0.0000000235
chr2R	7075501	7076000	chr2R	7075501	7076000	61179	61179	0.1664796354	0.0395798437	0.0467643038
chr2R	7132501	7133000	chr2R	7132501	7133000	61293	61293	0.1398674871	0.0846494761	0.0964403089
chr2R	7186501	7187000	chr2R	7186501	7187000	61401	61401	0.4074296267	0.0000001175	0.0000002228
chr2R	7226001	7226500	chr2R	7226001	7226500	61480	61480	0.5591219554	0.0000000000	0.0000000000
chr2R	7251001	7251500	chr2R	7251001	7251500	61530	61530	0.5150286336	0.0000000000	0.0000000000
chr2R	7278501	7279000	chr2R	7278501	7279000	61585	61585	0.5220519716	0.0000000000	0.0000000000
chr2R	7381501	7382000	chr2R	7381501	7382000	61791	61791	0.6527517509	0.0000000000	0.0000000000
chr2R	7386501	7387000	chr2R	7386501	7387000	61801	61801	0.3049549148	0.0001144955	0.0001695932
chr2R	7407501	7408000	chr2R	7407501	7408000	61843	61843	0.5943831196	0.0000000000	0.0000000000
chr2R	7419001	7419500	chr2R	7419001	7419500	61866	61866	0.2271080144	0.0046424222	0.0059487426
chr2R	7447501	7448000	chr2R	7447501	7448000	61923	61923	0.2727919556	0.0006085189	0.0008426203
chr2R	7454001	7454500	chr2R	7454001	7454500	61936	61936	0.4021069608	0.0000001795	0.0000003350
chr2R	7466501	7467000	chr2R	7466501	7467000	61961	61961	0.5879141829	0.0000000000	0.0000000000
chr2R	7474501	7475000	chr2R	7474501	7475000	61977	61977	0.5102844731	0.0000000000	0.0000000000
chr2R	7479001	7479500	chr2R	7479001	7479500	61986	61986	0.4389580694	0.0000000080	0.0000000168
chr2R	7485501	7486000	chr2R	7485501	7486000	61999	61999	-0.1115017460	0.1702771254	0.1880564170
chr2R	7499501	7500000	chr2R	7499501	7500000	62027	62027	0.2894849681	0.0002624557	0.0003747987
chr2R	7526001	7526500	chr2R	7526001	7526500	62080	62080	0.4068048777	0.0000001236	0.0000002337
chr2R	7533001	7533500	chr2R	7533001	7533500	62094	62094	0.6206880101	0.0000000000	0.0000000000
chr2R	7539501	7540000	chr2R	7539501	7540000	62107	62107	0.5222262442	0.0000000000	0.0000000000
chr2R	7590001	7590500	chr2R	7590001	7590500	62208	62208	0.7140270938	0.0000000000	0.0000000000
chr2R	7598501	7599000	chr2R	7598501	7599000	62225	62225	0.2344673896	0.0034328823	0.0044416553
chr2R	7621501	7622000	chr2R	7621501	7622000	62271	62271	0.2295123489	0.0042108563	0.0054151216
chr2R	7635501	7636000	chr2R	7635501	7636000	62299	62299	0.4557311695	0.0000000017	0.0000000038
chr2R	7668501	7669000	chr2R	7668501	7669000	62365	62365	0.2172558730	0.0068526563	0.0086499220
chr2R	7676501	7677000	chr2R	7676501	7677000	62381	62381	0.4271443626	0.0000000227	0.0000000458
chr2R	7699001	7699500	chr2R	7699001	7699500	62426	62426	0.5620875486	0.0000000000	0.0000000000
chr2R	7727001	7727500	chr2R	7727001	7727500	62482	62482	0.5187898750	0.0000000000	0.0000000000
chr2R	7783001	7783500	chr2R	7783001	7783500	62594	62594	0.4257140313	0.0000000257	0.0000000515
chr2R	7806001	7806500	chr2R	7806001	7806500	62640	62640	0.6187731803	0.0000000000	0.0000000000
chr2R	7841501	7842000	chr2R	7841501	7842000	62711	62711	0.2832766912	0.0003611465	0.0005093260
chr2R	7889501	7890000	chr2R	7889501	7890000	62807	62807	0.3570332336	0.0000047805	0.0000079346
chr2R	7914001	7914500	chr2R	7914001	7914500	62856	62856	0.1727838956	0.0325487198	0.0386433015
chr2R	7940001	7940500	chr2R	7940001	7940500	62908	62908	0.6393718503	0.0000000000	0.0000000000
chr2R	7956501	7957000	chr2R	7956501	7957000	62941	62941	0.4002901144	0.0000002071	0.0000003843
chr2R	7962001	7962500	chr2R	7962001	7962500	62952	62952	0.5700429076	0.0000000000	0.0000000000
chr2R	7972001	7972500	chr2R	7972001	7972500	62972	62972	0.3766530901	0.0000012230	0.0000021430
chr2R	7989501	7990000	chr2R	7989501	7990000	63007	63007	0.6934839680	0.0000000000	0.0000000000
chr2R	8031001	8031500	chr2R	8031001	8031500	63090	63090	0.2833262160	0.0003602391	0.0005082003
chr2R	8052001	8052500	chr2R	8052001	8052500	63132	63132	0.6513208675	0.0000000000	0.0000000000
chr2R	8068001	8068500	chr2R	8068001	8068500	63164	63164	0.6995814449	0.0000000000	0.0000000000
chr2R	8080501	8081000	chr2R	8080501	8081000	63189	63189	0.2794676180	0.0004376102	0.0006127070
chr2R	8081001	8081500	chr2R	8081001	8081500	63190	63190	0.1327712377	0.1018884858	0.1151223629
chr2R	8082501	8083000	chr2R	8082501	8083000	63193	63193	0.1455877588	0.0725200924	0.0832737504
chr2R	8098001	8098500	chr2R	8098001	8098500	63224	63224	0.1402442616	0.0838036793	0.0955234689
chr2R	8122501	8123000	chr2R	8122501	8123000	63273	63273	0.3280792122	0.0000301420	0.0000468521
chr2R	8131001	8131500	chr2R	8131001	8131500	63290	63290	0.3815820934	0.0000008550	0.0000015173
chr2R	8137501	8138000	chr2R	8137501	8138000	63303	63303	0.4555003364	0.0000000017	0.0000000039
chr2R	8157001	8157500	chr2R	8157001	8157500	63342	63342	0.3864163171	0.0000005981	0.0000010731
chr2R	8163001	8163500	chr2R	8163001	8163500	63354	63354	0.4314113965	0.0000000157	0.0000000320
chr2R	8174001	8174500	chr2R	8174001	8174500	63376	63376	0.7881862428	0.0000000000	0.0000000000
chr2R	8232001	8232500	chr2R	8232001	8232500	63492	63492	0.6253358464	0.0000000000	0.0000000000
chr2R	8251501	8252000	chr2R	8251501	8252000	63531	63531	0.5659816896	0.0000000000	0.0000000000
chr2R	8304501	8305000	chr2R	8304501	8305000	63637	63637	0.4582562998	0.0000000013	0.0000000030
chr2R	8394001	8394500	chr2R	8394001	8394500	63816	63816	0.4998692824	0.0000000000	0.0000000000
chr2R	8413001	8413500	chr2R	8413001	8413500	63854	63854	0.1716545843	0.0337243470	0.0400084402
chr2R	8471501	8472000	chr2R	8471501	8472000	63971	63971	0.2311647022	0.0039354604	0.0050707731
chr2R	8487501	8488000	chr2R	8487501	8488000	64003	64003	0.4865539440	0.0000000001	0.0000000003
chr2R	8600001	8600500	chr2R	8600001	8600500	64228	64228	0.7505158498	0.0000000000	0.0000000000
chr2R	8614501	8615000	chr2R	8614501	8615000	64257	64257	0.5561073274	0.0000000000	0.0000000000
chr2R	8631501	8632000	chr2R	8631501	8632000	64291	64291	0.4871056838	0.0000000001	0.0000000002
chr2R	8649501	8650000	chr2R	8649501	8650000	64327	64327	0.6952972505	0.0000000000	0.0000000000
chr2R	8656001	8656500	chr2R	8656001	8656500	64340	64340	0.2007237945	0.0126957406	0.0156477693
chr2R	8658001	8658500	chr2R	8658001	8658500	64344	64344	0.3277844466	0.0000306819	0.0000476455
chr2R	8665501	8666000	chr2R	8665501	8666000	64359	64359	0.7453656119	0.0000000000	0.0000000000
chr2R	8671001	8671500	chr2R	8671001	8671500	64370	64370	0.3642433802	0.0000029295	0.0000049487
chr2R	8724001	8724500	chr2R	8724001	8724500	64476	64476	0.6531824270	0.0000000000	0.0000000000
chr2R	8733501	8734000	chr2R	8733501	8734000	64495	64495	0.5086451814	0.0000000000	0.0000000000
chr2R	8759501	8760000	chr2R	8759501	8760000	64547	64547	0.5671252180	0.0000000000	0.0000000000
chr2R	8794501	8795000	chr2R	8794501	8795000	64617	64617	0.2030783188	0.0116605362	0.0144023715
chr2R	8796001	8796500	chr2R	8796001	8796500	64620	64620	0.2401826035	0.0026977438	0.0035277605
chr2R	8796501	8797000	chr2R	8796501	8797000	64621	64621	0.3296830447	0.0000273576	0.0000426969
chr2R	8862501	8863000	chr2R	8862501	8863000	64753	64753	0.2946953561	0.0001995737	0.0002889008
chr2R	8891001	8891500	chr2R	8891001	8891500	64810	64810	0.3829235443	0.0000007748	0.0000013794
chr2R	8892501	8893000	chr2R	8892501	8893000	64813	64813	0.1279899670	0.1149808109	0.1292562063
chr2R	8893001	8893500	chr2R	8893001	8893500	64814	64814	0.3028886197	0.0001282788	0.0001894066
chr2R	8900001	8900500	chr2R	8900001	8900500	64828	64828	0.4223764137	0.0000000342	0.0000000677
chr2R	8907501	8908000	chr2R	8907501	8908000	64843	64843	0.1910480212	0.0178382463	0.0217043656
chr2R	8914501	8915000	chr2R	8914501	8915000	64857	64857	0.7193311343	0.0000000000	0.0000000000
chr2R	8928001	8928500	chr2R	8928001	8928500	64884	64884	0.2446720291	0.0022233748	0.0029313276
chr2R	8940001	8940500	chr2R	8940001	8940500	64908	64908	0.5072857936	0.0000000000	0.0000000000
chr2R	8947501	8948000	chr2R	8947501	8948000	64923	64923	0.3828043934	0.0000007816	0.0000013911
chr2R	8951501	8952000	chr2R	8951501	8952000	64931	64931	0.6548538749	0.0000000000	0.0000000000
chr2R	8986001	8986500	chr2R	8986001	8986500	65000	65000	0.1746978096	0.0306354194	0.0364461252
chr2R	8992501	8993000	chr2R	8992501	8993000	65013	65013	0.7375596551	0.0000000000	0.0000000000
chr2R	9006501	9007000	chr2R	9006501	9007000	65041	65041	0.4278019908	0.0000000215	0.0000000434
chr2R	9095001	9095500	chr2R	9095001	9095500	65218	65218	0.5544709783	0.0000000000	0.0000000000
chr2R	9116501	9117000	chr2R	9116501	9117000	65261	65261	0.3944177903	0.0000003265	0.0000005990
chr2R	9132001	9132500	chr2R	9132001	9132500	65292	65292	0.6722970909	0.0000000000	0.0000000000
chr2R	9137501	9138000	chr2R	9137501	9138000	65303	65303	0.4905328581	0.0000000000	0.0000000001
chr2R	9166001	9166500	chr2R	9166001	9166500	65360	65360	0.3962190724	0.0000002843	0.0000005237
chr2R	9177501	9178000	chr2R	9177501	9178000	65383	65383	0.5461464629	0.0000000000	0.0000000000
chr2R	9192001	9192500	chr2R	9192001	9192500	65412	65412	0.7594169840	0.0000000000	0.0000000000
chr2R	9207501	9208000	chr2R	9207501	9208000	65443	65443	0.7040268459	0.0000000000	0.0000000000
chr2R	9247501	9248000	chr2R	9247501	9248000	65523	65523	0.4031668117	0.0000001651	0.0000003088
chr2R	9251501	9252000	chr2R	9251501	9252000	65531	65531	0.2335991005	0.0035590938	0.0046011174
chr2R	9284501	9285000	chr2R	9284501	9285000	65597	65597	0.5988545187	0.0000000000	0.0000000000
chr2R	9292001	9292500	chr2R	9292001	9292500	65612	65612	0.7695125768	0.0000000000	0.0000000000
chr2R	9387501	9388000	chr2R	9387501	9388000	65803	65803	0.2435419737	0.0023350813	0.0030716417
chr2R	9399001	9399500	chr2R	9399001	9399500	65826	65826	0.5459098812	0.0000000000	0.0000000000
chr2R	9407001	9407500	chr2R	9407001	9407500	65842	65842	0.2900918381	0.0002542871	0.0003638034
chr2R	9414001	9414500	chr2R	9414001	9414500	65856	65856	0.2247795493	0.0050976120	0.0065122937
chr2R	9424001	9424500	chr2R	9424001	9424500	65876	65876	0.2542668746	0.0014527438	0.0019411626
chr2R	9425001	9425500	chr2R	9425001	9425500	65878	65878	0.1283998570	0.1138096322	0.1280014568
chr2R	9426001	9426500	chr2R	9426001	9426500	65880	65880	0.3065475253	0.0001048268	0.0001560666
chr2R	9441501	9442000	chr2R	9441501	9442000	65911	65911	0.2920931606	0.0002289871	0.0003290231
chr2R	9446001	9446500	chr2R	9446001	9446500	65920	65920	0.5934388063	0.0000000000	0.0000000000
chr2R	9541001	9541500	chr2R	9541001	9541500	66110	66110	0.6809099187	0.0000000000	0.0000000000
chr2R	9546501	9547000	chr2R	9546501	9547000	66121	66121	0.3387677137	0.0000156261	0.0000249738
chr2R	9557501	9558000	chr2R	9557501	9558000	66143	66143	-0.2141880887	0.0077099498	0.0096691206
chr2R	9578001	9578500	chr2R	9578001	9578500	66184	66184	0.6239650083	0.0000000000	0.0000000000
chr2R	9587001	9587500	chr2R	9587001	9587500	66202	66202	0.6782721456	0.0000000000	0.0000000000
chr2R	9594001	9594500	chr2R	9594001	9594500	66216	66216	0.6671875091	0.0000000000	0.0000000000
chr2R	9633001	9633500	chr2R	9633001	9633500	66294	66294	0.2636666049	0.0009417946	0.0012827369
chr2R	9669001	9669500	chr2R	9669001	9669500	66366	66366	0.2671183208	0.0007998726	0.0010977904
chr2R	9693501	9694000	chr2R	9693501	9694000	66415	66415	0.7586143509	0.0000000000	0.0000000000
chr2R	9810001	9810500	chr2R	9810001	9810500	66648	66648	0.4845997569	0.0000000001	0.0000000002
chr2R	9820501	9821000	chr2R	9820501	9821000	66669	66669	0.6316327936	0.0000000000	0.0000000000
chr2R	9837001	9837500	chr2R	9837001	9837500	66702	66702	0.6068252511	0.0000000000	0.0000000000
chr2R	9842001	9842500	chr2R	9842001	9842500	66712	66712	0.4480917818	0.0000000035	0.0000000076
chr2R	9848001	9848500	chr2R	9848001	9848500	66724	66724	0.5737962024	0.0000000000	0.0000000000
chr2R	9875001	9875500	chr2R	9875001	9875500	66778	66778	0.3565376203	0.0000049419	0.0000081837
chr2R	9882001	9882500	chr2R	9882001	9882500	66792	66792	0.4821950133	0.0000000001	0.0000000003
chr2R	9891501	9892000	chr2R	9891501	9892000	66811	66811	0.3068020136	0.0001033542	0.0001539234
chr2R	9910501	9911000	chr2R	9910501	9911000	66849	66849	0.5642030110	0.0000000000	0.0000000000
chr2R	9942501	9943000	chr2R	9942501	9943000	66913	66913	0.2926429382	0.0002224571	0.0003199367
chr2R	9955501	9956000	chr2R	9955501	9956000	66939	66939	0.2240485695	0.0052485037	0.0066995437
chr2R	9959001	9959500	chr2R	9959001	9959500	66946	66946	0.5888543291	0.0000000000	0.0000000000
chr2R	9973001	9973500	chr2R	9973001	9973500	66974	66974	0.8284590081	0.0000000000	0.0000000000
chr2R	9989001	9989500	chr2R	9989001	9989500	67006	67006	0.9348358832	0.0000000000	0.0000000000
chr2R	10010501	10011000	chr2R	10010501	10011000	67049	67049	0.1860857125	0.0219913257	0.0265493203
chr2R	10025501	10026000	chr2R	10025501	10026000	67079	67079	0.1780287587	0.0275326673	0.0329570559
chr2R	10048501	10049000	chr2R	10048501	10049000	67125	67125	0.5574080052	0.0000000000	0.0000000000
chr2R	10066501	10067000	chr2R	10066501	10067000	67161	67161	0.5767325059	0.0000000000	0.0000000000
chr2R	10076001	10076500	chr2R	10076001	10076500	67180	67180	0.6308544539	0.0000000000	0.0000000000
chr2R	10096501	10097000	chr2R	10096501	10097000	67221	67221	0.6142983589	0.0000000000	0.0000000000
chr2R	10099501	10100000	chr2R	10099501	10100000	67227	67227	0.3664565619	0.0000025141	0.0000042702
chr2R	10117501	10118000	chr2R	10117501	10118000	67263	67263	0.6341488650	0.0000000000	0.0000000000
chr2R	10142501	10143000	chr2R	10142501	10143000	67313	67313	0.5758204809	0.0000000000	0.0000000000
chr2R	10252501	10253000	chr2R	10252501	10253000	67533	67533	0.5863404556	0.0000000000	0.0000000000
chr2R	10348001	10348500	chr2R	10348001	10348500	67724	67724	0.2968446137	0.0001779649	0.0002589896
chr2R	10391001	10391500	chr2R	10391001	10391500	67810	67810	0.2149712118	0.0074825400	0.0093991205
chr2R	10393001	10393500	chr2R	10393001	10393500	67814	67814	0.0716475312	0.3793982311	0.4038699377
chr2R	10393501	10394000	chr2R	10393501	10394000	67815	67815	0.1177753724	0.1472891885	0.1640698620
chr2R	10417001	10417500	chr2R	10417001	10417500	67862	67862	0.1552734580	0.0552110115	0.0643990094
chr2R	10429501	10430000	chr2R	10429501	10430000	67887	67887	0.4732628230	0.0000000003	0.0000000007
chr2R	10437501	10438000	chr2R	10437501	10438000	67903	67903	0.6682458168	0.0000000000	0.0000000000
chr2R	10466001	10466500	chr2R	10466001	10466500	67960	67960	0.1704044885	0.0350673003	0.0415486802
chr2R	10466501	10467000	chr2R	10466501	10467000	67961	67961	0.1366916188	0.0920524812	0.1044653128
chr2R	10468001	10468500	chr2R	10468001	10468500	67964	67964	0.2670027471	0.0008042885	0.0011035256
chr2R	10480001	10480500	chr2R	10480001	10480500	67988	67988	0.6582210711	0.0000000000	0.0000000000
chr2R	10534001	10534500	chr2R	10534001	10534500	68096	68096	0.6372330306	0.0000000000	0.0000000000
chr2R	10541001	10541500	chr2R	10541001	10541500	68110	68110	0.1796630338	0.0261108748	0.0313115205
chr2R	10557501	10558000	chr2R	10557501	10558000	68143	68143	0.7488754922	0.0000000000	0.0000000000
chr2R	10605001	10605500	chr2R	10605001	10605500	68238	68238	0.2065699372	0.0102615032	0.0127148658
chr2R	10645501	10646000	chr2R	10645501	10646000	68319	68319	0.5523092330	0.0000000000	0.0000000000
chr2R	10689501	10690000	chr2R	10689501	10690000	68407	68407	0.4828351186	0.0000000001	0.0000000003
chr2R	10731001	10731500	chr2R	10731001	10731500	68490	68490	0.2941097048	0.0002058702	0.0002976452
chr2R	10740001	10740500	chr2R	10740001	10740500	68508	68508	0.4782337889	0.0000000002	0.0000000004
chr2R	10783001	10783500	chr2R	10783001	10783500	68594	68594	0.4793770730	0.0000000002	0.0000000004
chr2R	10798001	10798500	chr2R	10798001	10798500	68624	68624	0.2702762777	0.0006874763	0.0009480044
chr2R	10810001	10810500	chr2R	10810001	10810500	68648	68648	0.4653078094	0.0000000007	0.0000000015
chr2R	10820001	10820500	chr2R	10820001	10820500	68668	68668	0.6495308913	0.0000000000	0.0000000000
chr2R	10822501	10823000	chr2R	10822501	10823000	68673	68673	0.1594340907	0.0488999582	0.0573106033
chr2R	10838501	10839000	chr2R	10838501	10839000	68705	68705	0.4290396854	0.0000000193	0.0000000391
chr2R	10844001	10844500	chr2R	10844001	10844500	68716	68716	0.1375026781	0.0901147848	0.1024411843
chr2R	10859001	10859500	chr2R	10859001	10859500	68746	68746	-0.0778806453	0.3391860587	0.3627233266
chr2R	10874501	10875000	chr2R	10874501	10875000	68777	68777	0.6682439810	0.0000000000	0.0000000000
chr2R	10879501	10880000	chr2R	10879501	10880000	68787	68787	0.1873009667	0.0202672356	0.0245634673
chr2R	10886001	10886500	chr2R	10886001	10886500	68800	68800	0.1344766692	0.0975127382	0.1104464063
chr2R	10898501	10899000	chr2R	10898501	10899000	68825	68825	0.5320849190	0.0000000000	0.0000000000
chr2R	10915501	10916000	chr2R	10915501	10916000	68859	68859	0.2622357133	0.0010071046	0.0013656949
chr2R	10925001	10925500	chr2R	10925001	10925500	68878	68878	0.1399401729	0.0844857803	0.0962773803
chr2R	11111001	11111500	chr2R	11111001	11111500	69250	69250	0.2720461231	0.0006310121	0.0008727281
chr2R	11134501	11135000	chr2R	11134501	11135000	69297	69297	0.5461573531	0.0000000000	0.0000000000
chr2R	11150001	11150500	chr2R	11150001	11150500	69328	69328	0.5751606385	0.0000000000	0.0000000000
chr2R	11178501	11179000	chr2R	11178501	11179000	69385	69385	0.0929979526	0.2533341793	0.2747011347
chr2R	11189501	11190000	chr2R	11189501	11190000	69407	69407	-0.0698294909	0.3916509081	0.4162464778
chr2R	11190501	11191000	chr2R	11190501	11191000	69409	69409	-0.0227562177	0.7804338230	0.7965217132
chr2R	11199501	11200000	chr2R	11199501	11200000	69427	69427	0.0445735320	0.5848775931	0.6080009646
chr2R	11219001	11219500	chr2R	11219001	11219500	69466	69466	0.3070206786	0.0001021044	0.0001521106
chr2R	11238001	11238500	chr2R	11238001	11238500	69504	69504	0.1156993750	0.1546212893	0.1718670840
chr2R	11250001	11250500	chr2R	11250001	11250500	69528	69528	0.1562200133	0.0537193141	0.0627691910
chr2R	11264001	11264500	chr2R	11264001	11264500	69556	69556	0.3613643752	0.0000035677	0.0000059769
chr2R	11279501	11280000	chr2R	11279501	11280000	69587	69587	0.6510801506	0.0000000000	0.0000000000
chr2R	11283501	11284000	chr2R	11283501	11284000	69595	69595	0.0802711785	0.3245077179	0.3479057635
chr2R	11289001	11289500	chr2R	11289001	11289500	69606	69606	0.2123524853	0.0082671004	0.0103316555
chr2R	11303501	11304000	chr2R	11303501	11304000	69635	69635			
chr2R	11307501	11308000	chr2R	11307501	11308000	69643	69643	0.6007575482	0.0000000000	0.0000000000
chr2R	11368001	11368500	chr2R	11368001	11368500	69764	69764	0.4125272785	0.0000000777	0.0000001496
chr2R	11371501	11372000	chr2R	11371501	11372000	69771	69771	0.5746646435	0.0000000000	0.0000000000
chr2R	11380001	11380500	chr2R	11380001	11380500	69788	69788	0.2543485944	0.0014473826	0.0019351103
chr2R	11394501	11395000	chr2R	11394501	11395000	69817	69817	0.2405540727	0.0026552833	0.0034780998
chr2R	11405001	11405500	chr2R	11405001	11405500	69838	69838	0.2748310348	0.0005507291	0.0007653309
chr2R	11407001	11407500	chr2R	11407001	11407500	69842	69842	0.3044390999	0.0001178008	0.0001743227
chr2R	11411001	11411500	chr2R	11411001	11411500	69850	69850	0.4445324950	0.0000000048	0.0000000103
chr2R	11421501	11422000	chr2R	11421501	11422000	69871	69871	0.3377711685	0.0000215600	0.0000340136
chr2R	11452001	11452500	chr2R	11452001	11452500	69932	69932	0.6354529910	0.0000000000	0.0000000000
chr2R	11475501	11476000	chr2R	11475501	11476000	69979	69979	0.4155251186	0.0000000822	0.0000001579
chr2R	11528001	11528500	chr2R	11528001	11528500	70084	70084	0.3204694457	0.0000473701	0.0000725676
chr2R	11582001	11582500	chr2R	11582001	11582500	70192	70192	0.7128759829	0.0000000000	0.0000000000
chr2R	11592001	11592500	chr2R	11592001	11592500	70212	70212	0.4010879967	0.0000001945	0.0000003624
chr2R	11603501	11604000	chr2R	11603501	11604000	70235	70235	0.3754846746	0.0000013301	0.0000023245
chr2R	11609501	11610000	chr2R	11609501	11610000	70247	70247	-0.0655801582	0.4211983069	0.4459183167
chr2R	11616001	11616500	chr2R	11616001	11616500	70260	70260	0.4580683956	0.0000000014	0.0000000030
chr2R	11618501	11619000	chr2R	11618501	11619000	70265	70265	0.4616231261	0.0000000010	0.0000000022
chr2R	11626001	11626500	chr2R	11626001	11626500	70280	70280	0.2621504784	0.0010111226	0.0013707441
chr2R	11634001	11634500	chr2R	11634001	11634500	70296	70296	0.1069281021	0.1886369352	0.2072512503
chr2R	11640501	11641000	chr2R	11640501	11641000	70309	70309	0.5528381624	0.0000000000	0.0000000000
chr2R	11651501	11652000	chr2R	11651501	11652000	70331	70331	0.4739912876	0.0000000003	0.0000000007
chr2R	11679001	11679500	chr2R	11679001	11679500	70386	70386	0.5437488907	0.0000000000	0.0000000000
chr2R	11691001	11691500	chr2R	11691001	11691500	70410	70410	0.4142197005	0.0000000676	0.0000001308
chr2R	11742001	11742500	chr2R	11742001	11742500	70512	70512	-0.0076936520	0.9249268773	0.9315320682
chr2R	11790001	11790500	chr2R	11790001	11790500	70608	70608	0.7551862849	0.0000000000	0.0000000000
chr2R	11794001	11794500	chr2R	11794001	11794500	70616	70616	0.2468652409	0.0020202642	0.0026711107
chr2R	11825001	11825500	chr2R	11825001	11825500	70678	70678	0.6307492653	0.0000000000	0.0000000000
chr2R	11852501	11853000	chr2R	11852501	11853000	70733	70733	0.7709484628	0.0000000000	0.0000000000
chr2R	11885501	11886000	chr2R	11885501	11886000	70799	70799	0.4970221944	0.0000000000	0.0000000001
chr2R	11892001	11892500	chr2R	11892001	11892500	70812	70812	0.6925509987	0.0000000000	0.0000000000
chr2R	11899001	11899500	chr2R	11899001	11899500	70826	70826	0.2427501625	0.0024163482	0.0031733806
chr2R	11904001	11904500	chr2R	11904001	11904500	70836	70836	0.7207079745	0.0000000000	0.0000000000
chr2R	11935001	11935500	chr2R	11935001	11935500	70898	70898	0.1443299840	0.0750589366	0.0860192788
chr2R	11969501	11970000	chr2R	11969501	11970000	70967	70967	0.5304374427	0.0000000000	0.0000000000
chr2R	11982501	11983000	chr2R	11982501	11983000	70993	70993	0.1571562948	0.0522766311	0.0611448709
chr2R	11985501	11986000	chr2R	11985501	11986000	70999	70999	0.3348219986	0.0000199754	0.0000315995
chr2R	11989001	11989500	chr2R	11989001	11989500	71006	71006	0.6690166864	0.0000000000	0.0000000000
chr2R	12018001	12018500	chr2R	12018001	12018500	71064	71064	0.1025100368	0.2077010966	0.2273379359
chr2R	12027501	12028000	chr2R	12027501	12028000	71083	71083	0.6063029655	0.0000000000	0.0000000000
chr2R	12034001	12034500	chr2R	12034001	12034500	71096	71096	0.4224477376	0.0000000340	0.0000000673
chr2R	12038501	12039000	chr2R	12038501	12039000	71105	71105	0.4405630074	0.0000000069	0.0000000146
chr2R	12138501	12139000	chr2R	12138501	12139000	71305	71305	0.5636956365	0.0000000000	0.0000000000
chr2R	12145501	12146000	chr2R	12145501	12146000	71319	71319	0.1526939179	0.0594498428	0.0691007913
chr2R	12150501	12151000	chr2R	12150501	12151000	71329	71329	0.5546745007	0.0000000000	0.0000000000
chr2R	12162501	12163000	chr2R	12162501	12163000	71353	71353	0.4865840606	0.0000000001	0.0000000002
chr2R	12169001	12169500	chr2R	12169001	12169500	71366	71366	0.4818368235	0.0000000001	0.0000000003
chr2R	12174001	12174500	chr2R	12174001	12174500	71376	71376	0.6733960213	0.0000000000	0.0000000000
chr2R	12179501	12180000	chr2R	12179501	12180000	71387	71387	0.4853141506	0.0000000001	0.0000000002
chr2R	12200501	12201000	chr2R	12200501	12201000	71429	71429	0.5001751539	0.0000000000	0.0000000000
chr2R	12211501	12212000	chr2R	12211501	12212000	71451	71451	0.5414726915	0.0000000000	0.0000000000
chr2R	12252501	12253000	chr2R	12252501	12253000	71533	71533	0.5762352624	0.0000000000	0.0000000000
