chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr2R	15394000	15395000	chr2R	15628000	15629000	38908	39142	0.0420297411	0.4769563455	0.5330830266	1000
chr2R	15396000	15398000	chr2R	15624000	15626000	38910	39138	-0.0266545783	0.6520784755	0.7046140949	1000
chr2R	15400000	15401000	chr2R	15649000	15650000	38914	39163	0.0317916654	0.5906964264	0.6442637711	1000
chr2R	15571000	15572000	chr2R	15679000	15680000	39085	39193	0.3580497728	2e-10	7e-10	1000
chr2R	15700000	15701000	chr2R	15757000	15758000	39214	39271	0.2334266629	5.77695e-05	0.0001073416	1000
chr2R	15729000	15730000	chr2R	15781000	15782000	39243	39295	0.1588089893	0.0067561695	0.0100750695	1000
chr2R	15735500	15735750	chr2R	15751000	15751250	39249	39265	-0.0577768134	0.3279833332	0.380612017	1000
chr2R	15762500	15762750	chr2R	15781000	15781250	39276	39295	0.3763702733	0.0	1e-10	1000
chr2R	15886750	15887000	chr2R	15898000	15898250	39400	39412	0.1578481165	0.0081816288	0.0120545569	1000
chr2R	15891250	15891500	chr2R	15897750	15898000	39405	39411	0.6035631272	0.0	0.0	1000
chr2R	16034750	16035000	chr2R	16075500	16075750	39548	39589	0.1692119268	0.0038594775	0.005910743	1000
chr2R	16102750	16103000	chr2R	16110250	16110500	39616	39624	0.3350506686	3.58e-08	9e-08	1000
chr2R	16322250	16322500	chr2R	16336750	16337000	39836	39850	0.439402681	0.0	0.0	1000
chr2R	16500250	16500500	chr2R	16515250	16515500	40014	40029	0.4538856386	0.0	0.0	1000
chr2R	16515000	16516000	chr2R	16571000	16572000	40029	40085	0.1527466303	0.0092262255	0.0134948031	1000
chr2R	16571500	16571750	chr2R	16586000	16586250	40085	40100	0.2041373542	0.0004734591	0.0007949659	1000
chr2R	16579250	16579500	chr2R	16585750	16586000	40093	40099	0.4801179448	0.0	0.0	1000
chr2R	16595000	16596000	chr2R	16672000	16673000	40109	40186	0.577895744	0.0	0.0	1000
chr2R	16609000	16610000	chr2R	16689000	16690000	40123	40203	0.1065596459	0.0704580172	0.0915044554	1000
chr2R	16611000	16612000	chr2R	16668000	16669000	40125	40182	0.2420671518	2.95872e-05	5.63965e-05	1000
chr2R	16670000	16671000	chr2R	16924000	16925000	20092	20219	0.2844212384	7.56e-07	1.7195e-06	2000
chr2R	16673000	16674000	chr2R	16800000	16801000	40187	40314	0.519166407	0.0	0.0	1000
chr2R	16732000	16733000	chr2R	16829000	16830000	40246	40343	0.4318262752	0.0	0.0	1000
chr2R	16857250	16857500	chr2R	16867750	16868000	40371	40381	0.5400927092	0.0	0.0	1000
chr2R	16961000	16961250	chr2R	16973750	16974000	40475	40487	0.4947694032	0.0	0.0	1000
chr2R	17075000	17076000	chr2R	17374000	17375000	40589	40888	0.1704560461	0.0036017106	0.0055236213	1000
chr2R	17111000	17112000	chr2R	17319000	17320000	40625	40833	0.1370090766	0.0197166211	0.0278982625	1000
chr2R	17156000	17158000	chr2R	17388000	17390000	40670	40902	0.1077078718	0.0860764766	0.109981087	1000
chr2R	17265000	17265250	chr2R	17335750	17336000	40779	40849	0.2758900405	1.6693e-06	3.5901e-06	1000
chr2R	17536000	17536250	chr2R	17547750	17548000	41050	41061	0.2316029548	0.0001031255	0.0001841943	1000
chr2R	17568500	17568750	chr2R	17581500	17581750	41082	41095	0.2629197956	6.6283e-06	1.32506e-05	1000
chr2R	17573000	17573250	chr2R	17581500	17581750	41087	41095	0.4215149209	0.0	0.0	1000
chr2R	17604750	17605000	chr2R	17616250	17616500	41118	41130	0.4528451451	0.0	0.0	1000
chr2R	17737250	17737500	chr2R	17748250	17748500	41251	41262	0.3476446477	2.3e-09	6.6e-09	1000
chr2R	17868000	17870000	chr2R	18126000	18128000	20691	20820	0.3326017042	1.42e-08	3.82e-08	2000
chr2R	17872000	17874000	chr2R	18092000	18094000	41386	41606	0.2839625033	7.895e-07	1.7507e-06	1000
chr2R	17876000	17878000	chr2R	18072000	18074000	41390	41586	0.1115780713	0.075296694	0.0972747133	1000
chr2R	17881000	17882000	chr2R	18087000	18088000	41395	41601	0.1121319334	0.0963925417	0.1223146185	1000
chr2R	18095000	18095250	chr2R	18123750	18124000	41609	41637	0.461887968	0.0	0.0	1000
chr2R	18101250	18101500	chr2R	18117750	18118000	41615	41631	0.138026361	0.0332131915	0.0453428703	1000
chr2R	18126000	18126250	chr2R	18134750	18135000	41640	41648	0.3972593099	0.0	1e-10	1000
chr2R	18134750	18135000	chr2R	18140500	18140750	41648	41654	0.1335094767	0.0412155073	0.0554130727	1000
chr2R	18300000	18300250	chr2R	18306000	18306250	41814	41820	0.3339710161	1.303e-07	3.135e-07	1000
chr2R	18382000	18382250	chr2R	18400000	18400250	41896	41914	0.1986354188	0.0006628853	0.0010947501	1000
chr2R	18473250	18473500	chr2R	18514000	18514250	41987	42028	0.3650903131	1e-10	3e-10	1000
chr2R	18562000	18562250	chr2R	18588750	18589000	42076	42102	0.2687444889	9.3825e-05	0.0001686717	1000
chr2R	18583500	18583750	chr2R	18611500	18611750	42097	42125	0.1232487322	0.079040363	0.1015184698	1000
chr2R	18660750	18661000	chr2R	18687750	18688000	42174	42201	0.3740946094	0.0	1e-10	1000
chr2R	18808000	18808250	chr2R	18816750	18817000	42322	42330	0.5518060873	0.0	0.0	1000
chr2R	18852000	18853000	chr2R	18971000	18972000	42366	42485	0.4533380821	0.0	0.0	1000
chr2R	18972000	18973000	chr2R	19138000	19139000	21243	21326	0.3762059311	0.0	1e-10	2000
chr2R	19165250	19165500	chr2R	19177250	19177500	42679	42691	0.6511934843	0.0	0.0	1000
chr2R	19425500	19425750	chr2R	19436500	19436750	42939	42950	0.5099088245	0.0	0.0	1000
chr2R	19662000	19662250	chr2R	19669000	19669250	43176	43183	0.5032291071	0.0	0.0	1000
chr2R	19692000	19692250	chr2R	19826250	19826500	43206	43340	0.4895259827	0.0	0.0	1000
chr2R	19772000	19774000	chr2R	20228000	20230000	21643	21871	0.0752758425	0.2654761676	0.3033034378	2000
chr2R	19837000	19838000	chr2R	20032000	20033000	43351	43546	0.0246150565	0.6771447766	0.7263797337	1000
chr2R	19840000	19841000	chr2R	20066000	20067000	43354	43580	0.1614746138	0.007545335	0.0111691146	1000
chr2R	19840750	19841000	chr2R	19858000	19858250	43354	43372	0.1232773172	0.0361294887	0.0490518764	1000
chr2R	19841000	19842000	chr2R	20041000	20042000	43355	43555	0.1524605971	0.0093603911	0.013670861	1000
chr2R	19874000	19875000	chr2R	20235000	20236000	21694	21874	-0.0174488485	0.7679046896	0.8100561275	2000
chr2R	19896000	19898000	chr2R	20220000	20222000	43410	43734	0.1265127898	0.0314721733	0.04309896	1000
chr2R	19999000	20000000	chr2R	20230000	20231000	43513	43744	0.0084142063	0.8868426527	0.9158109148	1000
chr2R	20041250	20041500	chr2R	20066500	20066750	43555	43580	0.1567125104	0.0095521655	0.0139347016	1000
chr2R	20157750	20158000	chr2R	20207000	20207250	43671	43721	0.0975165519	0.0980438101	0.1242674408	1000
chr2R	20308000	20309000	chr2R	20532000	20533000	43822	44046	-0.1354642155	0.0211622479	0.0298293341	1000
chr2R	20310000	20312000	chr2R	20538000	20540000	21912	22026	0.2295766637	7.71952e-05	0.0001378798	2000
chr2R	20326000	20328000	chr2R	20584000	20586000	21920	22049	0.1946132404	0.0008568984	0.0013468155	2000
chr2R	20328000	20329000	chr2R	20539000	20540000	43842	44053	0.4025710699	0.0	0.0	1000
chr2R	20340000	20342000	chr2R	20518000	20520000	43854	44032	-0.0606718435	0.3042718048	0.3555192735	1000
chr2R	20364000	20365000	chr2R	20516000	20517000	43878	44030	0.0630341589	0.351375914	0.4045759093	1000
chr2R	20540000	20541000	chr2R	20602000	20603000	44054	44116	0.3796207255	0.0	0.0	1000
chr2R	20644000	20646000	chr2R	20834000	20836000	22079	22174	0.2157614457	0.0002096338	0.0003585158	2000
chr2R	20698000	20699000	chr2R	20808000	20809000	44212	44322	-0.0054567106	0.9264737786	0.9496463511	1000
chr2R	20884000	20885000	chr2R	20938000	20939000	44398	44452	0.497861499	0.0	0.0	1000
chr2R	20884500	20884750	chr2R	20906750	20907000	44398	44420	0.5298235913	0.0	0.0	1000
chr2R	20914000	20914250	chr2R	20961250	20961500	44428	44475	0.2825976932	8.976e-07	1.9746e-06	1000
chr2R	20914250	20914500	chr2R	20935250	20935500	44428	44449	0.1184936004	0.0440760127	0.0590079953	1000
chr2R	21048250	21048500	chr2R	21056500	21056750	44562	44570	0.5906613214	0.0	0.0	1000
chr2R	21048500	21048750	chr2R	21055250	21055500	44562	44569	0.6098448738	0.0	0.0	1000
chr2R	21058000	21059000	chr2R	21129000	21130000	44572	44643	0.2439859746	2.54121e-05	4.87323e-05	1000
chr2R	21064000	21065000	chr2R	21122000	21123000	44578	44636	0.1904207074	0.001113735	0.0017980636	1000
chr2R	21160750	21161000	chr2R	21182750	21183000	44674	44696	0.5170202866	0.0	0.0	1000
chr2R	21212250	21212500	chr2R	21217750	21218000	44726	44731	-0.194431015	0.0034883665	0.0053569427	1000
chr2R	21282250	21282500	chr2R	21293250	21293500	44796	44807	0.4884406012	0.0	0.0	1000
chr2R	21312750	21313000	chr2R	21323250	21323500	44826	44837	0.3109218684	1.199e-07	2.891e-07	1000
chr2R	21367500	21367750	chr2R	21379250	21379500	44881	44893	0.4563419341	0.0	0.0	1000
chr2R	21524250	21524500	chr2R	21545250	21545500	45038	45059	0.5194150083	0.0	0.0	1000
chr2R	21579500	21579750	chr2R	21585500	21585750	45093	45099	0.3110378795	1.0118e-06	2.2214e-06	1000
chr2R	21728000	21730000	chr2R	21972000	21974000	22621	22743	0.1459846818	0.0241957318	0.0318910986	2000
chr2R	21729000	21730000	chr2R	22046000	22047000	22621	22780	0.0748862103	0.2500874252	0.2864614244	2000
chr2R	21730000	21732000	chr2R	21934000	21936000	45244	45448	0.2029887323	0.0007350666	0.0012085455	1000
chr2R	21730000	21732000	chr2R	22004000	22006000	22622	22759	0.27839838	1.16812e-05	2.31635e-05	2000
chr2R	21731000	21732000	chr2R	21822000	21823000	45245	45336	0.0462162125	0.491740495	0.5468450831	1000
chr2R	21732000	21733000	chr2R	21804000	21805000	45246	45318	0.148374286	0.0315070106	0.0431199842	1000
chr2R	21732000	21734000	chr2R	21916000	21918000	45246	45430	0.0189596206	0.7712958295	0.8154115369	1000
chr2R	21749000	21750000	chr2R	22027000	22028000	22631	22770	-0.0968286201	0.1364821268	0.1624717303	2000
chr2R	21750000	21752000	chr2R	22056000	22058000	22632	22785	0.0823294844	0.2058891497	0.2384263151	2000
chr2R	21755000	21756000	chr2R	21939000	21940000	45269	45453	0.126416563	0.0316029254	0.0431978221	1000
chr2R	21759000	21760000	chr2R	21946000	21947000	45273	45460	-0.0635487352	0.2818571103	0.3314292163	1000
chr2R	21766000	21768000	chr2R	22036000	22038000	22640	22775	0.1370441908	0.0196847833	0.0262108456	2000
chr2R	21768000	21769000	chr2R	22017000	22018000	45282	45531	-0.0246346281	0.6769024851	0.7263797337	1000
chr2R	21768000	21770000	chr2R	22056000	22058000	22641	22785	0.1013983965	0.0853023721	0.1047581295	2000
chr2R	21777000	21778000	chr2R	22023000	22024000	45291	45537	0.0779641836	0.1864429474	0.2277032244	1000
chr2R	21798000	21799000	chr2R	22031000	22032000	22656	22772	0.0432145261	0.5074080604	0.5517906819	2000
chr2R	21800000	21802000	chr2R	22026000	22028000	22657	22770	0.1093404336	0.0923973355	0.1128450902	2000
chr2R	21887000	21888000	chr2R	22059000	22060000	22700	22786	0.0177520835	0.7639891273	0.8066354669	2000
chr2R	21972000	21973000	chr2R	22060000	22061000	45486	45574	0.3279075421	8.5e-09	2.27e-08	1000
chr2R	22175000	22175250	chr2R	22182500	22182750	45689	45696	0.5641221408	0.0	0.0	1000
chr2R	22235000	22236000	chr2R	22287000	22288000	45749	45801	0.5046823366	0.0	0.0	1000
chr2R	22243250	22243500	chr2R	22270750	22271000	45757	45784	0.4818937535	0.0	0.0	1000
chr2R	22410000	22412000	chr2R	22650000	22652000	22962	23082	0.0451415537	0.4449076892	0.4878992647	2000
chr2R	22420000	22421000	chr2R	22483000	22484000	45934	45997	0.2638294417	4.8811e-06	9.9282e-06	1000
chr2R	22422000	22423000	chr2R	22492000	22493000	45936	46006	0.2667996695	3.7665e-06	7.7827e-06	1000
chr2R	22483750	22484000	chr2R	22491500	22491750	45997	46005	0.6146517392	0.0	0.0	1000
chr2R	22514000	22515000	chr2R	22592000	22593000	46028	46106	0.4311823701	0.0	0.0	1000
chr2R	22562000	22563000	chr2R	22637000	22638000	46076	46151	0.1805605703	0.0020191224	0.003184831	1000
chr2R	22570250	22570500	chr2R	22593000	22593250	46084	46107	0.2805460737	2.2668e-06	4.7866e-06	1000
chr2R	22573500	22573750	chr2R	22589750	22590000	46087	46103	0.1189260001	0.1004375168	0.127083033	1000
chr2R	22595000	22596000	chr2R	22651000	22652000	46109	46165	0.3801770969	0.0	0.0	1000
chr2R	22615500	22615750	chr2R	22633500	22633750	46129	46147	0.2668421133	3.7525e-06	7.761e-06	1000
chr2R	22678500	22678750	chr2R	22689000	22689250	46192	46203	-0.1352561101	0.025069796	0.0348489061	1000
chr2R	22689000	22690000	chr2R	22804000	22805000	23101	23159	0.4945323732	0.0	0.0	2000
chr2R	22729000	22730000	chr2R	22797000	22798000	46243	46311	0.2054753305	0.0004233482	0.0007124483	1000
chr2R	22775000	22775250	chr2R	22790750	22791000	46289	46304	0.1040994499	0.0777672208	0.0999993373	1000
chr2R	22800000	22802000	chr2R	23046000	23048000	23157	23280	0.1601297294	0.0063037501	0.0089367066	2000
chr2R	22860000	22861000	chr2R	23046000	23047000	23187	23280	0.3216369533	1.71e-08	4.55e-08	2000
chr2R	22860250	22860500	chr2R	22867750	22868000	46374	46381	0.3966708813	1e-10	2e-10	1000
chr2R	22925000	22925250	chr2R	22934000	22934250	46439	46448	0.578250862	0.0	0.0	1000
chr2R	22944000	22945000	chr2R	23044000	23045000	46458	46558	0.1942876709	0.0008746948	0.0014254048	1000
chr2R	22945250	22945500	chr2R	22993250	22993500	46459	46507	0.2691728771	3.0547e-06	6.3654e-06	1000
chr2R	22952000	22952250	chr2R	22993000	22993250	46466	46507	0.3816637134	2e-10	6e-10	1000
chr2R	22970000	22971000	chr2R	23116000	23117000	46484	46630	0.0728834284	0.2311115371	0.2769084091	1000
chr2R	22970500	22970750	chr2R	22998750	22999000	46484	46512	0.540765444	0.0	0.0	1000
chr2R	22993000	22994000	chr2R	23044000	23045000	46507	46558	0.3977956799	0.0	0.0	1000
chr2R	23006000	23008000	chr2R	23342000	23344000	23260	23428	0.1027354437	0.0812348731	0.0998737634	2000
chr2R	23078000	23080000	chr2R	23354000	23356000	23296	23434	0.1356537396	0.0209801008	0.027818432	2000
chr2R	23131000	23132000	chr2R	23502000	23503000	23322	23508	-0.0830903939	0.1590027939	0.1872661964	2000
chr2R	23136000	23137000	chr2R	23301000	23302000	46650	46815	0.0248855052	0.6737996335	0.7234927652	1000
chr2R	23152000	23154000	chr2R	23416000	23418000	23333	23465	0.1013188172	0.0954202538	0.1162802982	2000
chr2R	23204000	23205000	chr2R	23328000	23329000	46718	46842	0.0435944985	0.4606861698	0.5172493627	1000
chr2R	23228000	23229000	chr2R	23286000	23287000	46742	46800	0.1871473918	0.0013614766	0.0021769853	1000
chr2R	23235000	23235250	chr2R	23258250	23258500	46749	46772	0.1943121184	0.0008733468	0.0014242567	1000
chr2R	23386750	23387000	chr2R	23396500	23396750	46900	46910	0.446255338	0.0	0.0	1000
chr2R	23410000	23411000	chr2R	23517000	23518000	46924	47031	0.1268179232	0.0597572781	0.0784824074	1000
chr2R	23523750	23524000	chr2R	23548000	23548250	47037	47062	0.1085289849	0.0836916416	0.1072435453	1000
chr2R	23527000	23527250	chr2R	23547000	23547250	47041	47061	0.3859061518	3.38e-08	8.52e-08	1000
chr2R	23573500	23573750	chr2R	23580500	23580750	47087	47094	0.4278442554	0.0	0.0	1000
chr2R	23574000	23575000	chr2R	23646000	23647000	47088	47160	0.1868435746	0.0013868608	0.0022143744	1000
chr2R	23601750	23602000	chr2R	23617750	23618000	47115	47131	0.4325106564	0.0	0.0	1000
chr2R	23621500	23621750	chr2R	23632250	23632500	47135	47146	0.4938460416	0.0	0.0	1000
chr2R	23633250	23633500	chr2R	23645500	23645750	47147	47159	0.1400177846	0.0192047346	0.0271913485	1000
chr2R	23639250	23639500	chr2R	23645500	23645750	47153	47159	0.5969524196	0.0	0.0	1000
chr2R	23704000	23705000	chr2R	23809000	23810000	47218	47323	0.1275659074	0.0300710701	0.0413337131	1000
chr2R	23716000	23717000	chr2R	23833000	23834000	47230	47347	0.1182213422	0.0445692252	0.0596322221	1000
chr2R	23734000	23735000	chr2R	23838000	23839000	47248	47352	0.1569552641	0.0074400238	0.0110421309	1000
chr2R	23746000	23747000	chr2R	23809000	23810000	47260	47323	0.1083254116	0.0744776988	0.0962728664	1000
chr2R	23883000	23883250	chr2R	23889500	23889750	47397	47403	0.1664164544	0.0106782252	0.0154753846	1000
chr2R	23907250	23907500	chr2R	23933750	23934000	47421	47447	0.0353703136	0.5616729676	0.6166286372	1000
chr2R	23933750	23934000	chr2R	23939750	23940000	47447	47453	0.3767418765	1.7e-09	4.9e-09	1000
chr2R	23978500	23978750	chr2R	23988000	23988250	47492	47502	0.3167959276	9.25e-08	2.258e-07	1000
chr2R	24034250	24034500	chr2R	24046750	24047000	47548	47560	0.4217680716	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24057500	24057750	47561	47571	0.6182743296	0.0	0.0	1000
chr2R	24047000	24047250	chr2R	24059750	24060000	47561	47573	0.5833272625	0.0	0.0	1000
chr2R	24062500	24062750	chr2R	24068750	24069000	47576	47582	0.1540735238	0.0182496775	0.0259967467	1000
chr2R	24068750	24069000	chr2R	24086250	24086500	47582	47600	0.5220660348	0.0	0.0	1000
chr2R	24086750	24087000	chr2R	24098750	24099000	47600	47612	0.4252477501	0.0	0.0	1000
chr2R	24099000	24099250	chr2R	24114000	24114250	47613	47628	0.3138323823	4.18e-08	1.045e-07	1000
chr2R	24114000	24115000	chr2R	24174000	24175000	47628	47688	0.0322664299	0.6472294596	0.7002361199	1000
chr2R	24114000	24115000	chr2R	24187000	24188000	47628	47701	0.3969525375	2.6e-09	7.2e-09	1000
chr2R	24174500	24174750	chr2R	24187250	24187500	5961	5963	0.4031875985	8.9e-09	3.26e-08	8000
chr2R	24210000	24212000	chr2R	24494000	24496000	47724	48008	0.0476111428	0.4203658411	0.4755979583	1000
chr2R	24215000	24216000	chr2R	24490000	24491000	47729	48004	-0.027162892	0.645890076	0.6992929247	1000
chr2R	24266000	24267000	chr2R	24427000	24428000	47780	47941	0.001176218	0.9841297983	1.0	1000
chr2R	24275000	24276000	chr2R	24543000	24544000	23894	24028	0.2989830681	1.833e-07	4.447e-07	2000
chr2R	24276000	24277000	chr2R	24514000	24515000	23895	24014	-0.0725571945	0.2189917234	0.2526739749	2000
chr2R	24291000	24292000	chr2R	24427000	24428000	47805	47941	0.1524505676	0.0093651267	0.013670861	1000
chr2R	24292000	24293000	chr2R	24388000	24389000	47806	47902	0.2868780568	5.987e-07	1.352e-06	1000
chr2R	24300000	24301000	chr2R	24427000	24428000	47814	47941	0.0642138267	0.2768376906	0.326046732	1000
chr2R	24369000	24370000	chr2R	24543000	24544000	47883	48057	0.078648185	0.182592817	0.2232474608	1000
chr2R	24402000	24403000	chr2R	24514000	24515000	47916	48028	0.1833783251	0.001708669	0.0027125426	1000
chr2R	24612000	24613000	chr2R	24737000	24738000	48126	48251	0.2071002806	0.0043654044	0.006639615	1000
chr2R	24642000	24643000	chr2R	24722000	24723000	48156	48236	0.0800145945	0.2652878947	0.3137798563	1000
chr2R	24826750	24827000	chr2R	24838000	24838250	48340	48352	0.0442095556	0.4623739893	0.5186181644	1000
chr2R	24903750	24904000	chr2R	24969500	24969750	48417	48483	0.5079604488	0.0	0.0	1000
chr2R	25040000	25041000	chr2R	25181000	25182000	48554	48695	0.0523002906	0.376002431	0.4302447673	1000
chr2R	25078000	25078250	chr2R	25083500	25083750	48592	48597	0.6005707667	0.0	0.0	1000
chr2R	25084000	25085000	chr2R	25189000	25190000	48598	48703	0.3059260652	9.05e-08	2.213e-07	1000
chr2R	25086000	25087000	chr2R	25182000	25183000	48600	48696	0.4998913649	0.0	0.0	1000
chr2R	25087000	25088000	chr2R	25162000	25163000	48601	48676	0.0409058171	0.561736707	0.6166286372	1000
chr2R	25099000	25100000	chr2R	25224000	25225000	48613	48738	0.2733717947	2.0979e-06	4.4512e-06	1000
chr2R	25136000	25136250	chr2R	25174500	25174750	48650	48688	0.0133226745	0.8381621905	0.8732829225	1000
chr2R	25139250	25139500	chr2R	25177250	25177500	48653	48691	0.4130547829	2.5e-09	7.1e-09	1000
chr2R	25183750	25184000	chr2R	25189250	25189500	48697	48703	0.5765852821	0.0	0.0	1000
chr2R	25191000	25192000	chr2R	25252000	25253000	48705	48766	0.2961693701	1.2551e-06	2.7258e-06	1000
chr2R	6038000	6039000	chr2R	6150000	6151000	29552	29664	0.391088671	0.0	0.0	1000
chr2R	6288250	6288500	chr2R	6324000	6324250	29802	29838	0.3422097972	4.59e-08	1.145e-07	1000
chr2R	6327000	6328000	chr2R	6432000	6433000	7460	7487	-0.0174545208	0.8083845584	0.8803912538	4000
chr2R	6515000	6515250	chr2R	6573500	6573750	30029	30087	0.5946673082	0.0	0.0	1000
chr2R	6515000	6516000	chr2R	6601000	6602000	30029	30115	0.1311569878	0.025686605	0.0356839026	1000
chr2R	6515000	6516000	chr2R	6611000	6612000	30029	30125	0.2834845344	8.259e-07	1.824e-06	1000
chr2R	6528000	6528250	chr2R	6573500	6573750	30042	30087	0.3407882641	1.75e-08	4.53e-08	1000
chr2R	6573250	6573500	chr2R	6600750	6601000	30087	30114	0.0498563821	0.4283010498	0.4835868486	1000
chr2R	6573500	6573750	chr2R	6610500	6610750	30087	30124	0.5416097551	0.0	0.0	1000
chr2R	6573500	6573750	chr2R	6612750	6613000	30087	30126	0.5124045118	0.0	0.0	1000
chr2R	6573750	6574000	chr2R	6606000	6606250	30087	30120	0.2977121642	1.0959e-06	2.3941e-06	1000
chr2R	6575250	6575500	chr2R	6610000	6610250	30089	30124	0.5570672754	0.0	0.0	1000
chr2R	6575250	6575500	chr2R	6613000	6613250	30089	30127	0.3934098747	8e-10	2.4e-09	1000
chr2R	6759500	6759750	chr2R	6765750	6766000	30273	30279	0.2228242588	0.0005722935	0.0009529613	1000
chr2R	6828000	6828250	chr2R	6847000	6847250	30342	30361	0.2133667462	0.0002476649	0.0004271882	1000
chr2R	7040000	7040250	chr2R	7049750	7050000	30554	30563	-0.0169866683	0.7849511942	0.8264019946	1000
chr2R	7108000	7110000	chr2R	7368000	7370000	15311	15441	0.163984018	0.0051342425	0.0073445886	2000
chr2R	7169750	7170000	chr2R	7206750	7207000	15341	15360	0.3103192684	2.1583e-06	4.678e-06	2000
chr2R	7340250	7340500	chr2R	7346500	7346750	30854	30860	0.2645369902	3.81268e-05	7.1992e-05	1000
chr2R	7352500	7352750	chr2R	7382000	7382250	30866	30896	0.2903866019	4.274e-07	9.81e-07	1000
chr2R	7387250	7387500	chr2R	7407500	7407750	30901	30921	0.387980519	0.0	0.0	1000
chr2R	7421750	7422000	chr2R	7432500	7432750	30935	30946	0.2598177391	8.00914e-05	0.0001457585	1000
chr2R	7548000	7550000	chr2R	7882000	7884000	15531	15698	0.2681642781	3.3399e-06	7.0663e-06	2000
chr2R	7550000	7551000	chr2R	7887000	7888000	15532	15700	0.2214467678	0.0001400454	0.0002438398	2000
chr2R	7550000	7552000	chr2R	7854000	7856000	15532	15684	0.233234712	9.73701e-05	0.000172522	2000
chr2R	7605000	7605250	chr2R	7620750	7621000	31119	31134	0.4008984038	1.2e-09	3.5e-09	1000
chr2R	7618000	7620000	chr2R	7854000	7856000	31132	31368	0.0504542589	0.4369266201	0.492571885	1000
chr2R	7634000	7635000	chr2R	7783000	7784000	31148	31297	0.3240233803	1.31e-08	3.43e-08	1000
chr2R	7675000	7676000	chr2R	7806000	7807000	31189	31320	0.1736995301	0.0030011957	0.0046510126	1000
chr2R	7853750	7854000	chr2R	7885000	7885250	31367	31399	0.1381609961	0.0186951806	0.0265889683	1000
chr2R	7857000	7858000	chr2R	7911000	7912000	31371	31425	0.0122731804	0.850756135	0.8847384054	1000
chr2R	7943500	7943750	chr2R	7952500	7952750	31457	31466	0.6256764978	0.0	0.0	1000
chr2R	7962250	7962500	chr2R	7972000	7972250	31476	31486	0.2857707445	1.7079e-06	3.6694e-06	1000
chr2R	7989000	7990000	chr2R	8066000	8067000	31503	31580	0.1872647589	0.0013517849	0.0021630514	1000
chr2R	8001000	8002000	chr2R	8056000	8057000	31515	31570	0.1904177593	0.0011139382	0.0017980636	1000
chr2R	8030750	8031000	chr2R	8051000	8051250	31544	31565	0.4360638459	0.0	0.0	1000
chr2R	8232500	8232750	chr2R	8245750	8246000	31746	31759	0.5699271789	0.0	0.0	1000
chr2R	8232750	8233000	chr2R	8243750	8244000	31746	31757	0.4656771921	0.0	0.0	1000
chr2R	8236000	8238000	chr2R	8654000	8656000	15875	16084	0.1642736686	0.0050547725	0.0072449556	2000
chr2R	8252000	8253000	chr2R	8339000	8340000	31766	31853	0.0497014731	0.4002239663	0.4553705077	1000
chr2R	8254000	8255000	chr2R	8305000	8306000	31768	31819	0.0763113839	0.1959915114	0.2379205786	1000
chr2R	8269000	8270000	chr2R	8555000	8556000	31783	32069	-0.0103908116	0.8605053627	0.8931981086	1000
chr2R	8279000	8280000	chr2R	8545000	8546000	31793	32059	0.0283579706	0.631436877	0.6856574136	1000
chr2R	8382000	8383000	chr2R	8550000	8551000	31896	32064	-0.0234217411	0.6919795932	0.7394258038	1000
chr2R	8407000	8408000	chr2R	8532000	8533000	31921	32046	0.356889339	1.05e-08	2.77e-08	1000
chr2R	8407000	8408000	chr2R	8559000	8560000	31921	32073	0.4661922319	0.0	0.0	1000
chr2R	8419000	8420000	chr2R	8518000	8519000	31933	32032	0.0522520573	0.3764436259	0.4305269995	1000
chr2R	8420000	8421000	chr2R	8572000	8573000	31934	32086	0.1878502503	0.0013043751	0.0020902115	1000
chr2R	8532250	8532500	chr2R	8559000	8559250	32046	32073	0.1685834303	0.0039959219	0.006107027	1000
chr2R	8760000	8760250	chr2R	8808250	8808500	32274	32322	0.4844281171	0.0	0.0	1000
chr2R	9146500	9146750	chr2R	9164750	9165000	32660	32678	0.297241647	5.2058e-06	1.05692e-05	1000
chr2R	9284000	9285000	chr2R	9399000	9400000	32798	32913	0.201944533	0.0005346099	0.0008942492	1000
chr2R	9292000	9293000	chr2R	9399000	9400000	32806	32913	0.2310812712	6.89687e-05	0.0001270839	1000
chr2R	9294000	9295000	chr2R	9376000	9377000	32808	32890	0.2210453958	0.0001441418	0.0002549847	1000
chr2R	9295000	9296000	chr2R	9388000	9389000	32809	32902	0.3603008806	2e-10	6e-10	1000
chr2R	9590000	9592000	chr2R	9842000	9844000	16552	16678	0.3418822144	1.7e-09	5e-09	2000
chr2R	9613000	9614000	chr2R	9809000	9810000	33127	33323	0.0910567754	0.1225430205	0.1542592175	1000
chr2R	9626000	9627000	chr2R	9739000	9740000	33140	33253	0.1643292145	0.0110166797	0.0159450047	1000
chr2R	9810000	9811000	chr2R	9911000	9912000	33324	33425	0.1788004317	0.0022382893	0.003517993	1000
chr2R	9810750	9811000	chr2R	9820000	9820250	33324	33334	0.5544920301	0.0	0.0	1000
chr2R	9814000	9814250	chr2R	9819250	9819500	33328	33333	0.2262760659	0.0006370629	0.0010552547	1000
